product_id,product_name,category,subcategory,brand,unit_price_ghs,cost_price_ghs,launch_date,stock_quantity,avg_rating,is_active
PRD00409,Unilever Power Bank 132,Phones & Tablets,Power Banks,Midea,304.55,224.59,"May 10, 2022",106,3.95,True
PRD00369,Nivea Women's Clothing 703,Fashion,Women's Clothing,itel,259.52,222.1,2023-07-26,90,3.91,True
PRD00508,itel Toy 490,Baby Products,Toys,itel,36.25,28.29,2024-05-15,829,3.96,True
PRD01227,HP Women's Clothing 831,Fashion,Women's Clothing,Hisense,117.61,91.94,04/09/2023,774,4.18,True
PRD00505,Woodin Cleaning 257,Home & Kitchen,Cleaning,Hisense,82.15,68.21,2023-05-01,358,3.33,True
PRD01381,Unilever Men's Clothing 541,Fashion,Men's Clothing,itel,36.95,30.39,2024-04-08,88,2.98,True
PRD00348,Apple Audio 933,Electronics,Audio,itel,179.46,153.6,2022-07-15,171,3.31,True
PRD00387,Lenovo Beverage 177,Groceries,Beverages,itel,11.82,8.19,2024-10-03,611,4.45,True
PRD00001,Kasapreko Household 638,Groceries,Household,Dell,218.28,165.37,2023-02-09,730,4.07,True
PRD01036,Generic Supplement 955,Health & Beauty,Supplements,Infinix,120.6,,2024-03-12,871,4.12,True
PRD00361,Adidas Outdoor 794,Sports & Fitness,Outdoor,Nestle,287.36,219.21,2024-05-14,491,3.59,True
PRD00895,Kasapreko Snack 474,Groceries,Snacks,Apple,110.7,86.65,2022-03-31,200,4.04,True
PRD00829,itel Outdoor 121,Sports & Fitness,,Lenovo,1402.87,785.08,29/12/2022,294,3.55,False
PRD01467,Dell Bag 595,Fashion,Bags,Kasapreko,0.0,217.93,2024-01-18,606,5.0,True
PRD00476,Tecno Small Appliance 839,Electronics,,itel,125.7,105.52,2024-12-16,791,3.85,True
PRD01329,Lenovo Small Appliance 224,Electronics,Small Appliances,Hisense,3198.56,2770.3,2024-06-05,615,3.74,False
PRD00058,Samsung Cleaning 566,Home & Kitchen,Cleaning,Unilever,"GHS 1,657.89",1373.92,2024-04-25,400,3.45,False
PRD00638,Nivea Snack 711,Groceries,Snacks,Nasco,246.08,137.86,2022-12-17,680,3.27,True
PRD01384,Puma Fiction 839,Books & Stationery,Fiction,Woodin,40.13,28.38,2023-06-05,334,3.95,False
PRD01089,itel Cleaning 731,Home & Kitchen,Cleaning,Nasco,GHS 214.99,122.22,2024-11-05,608,3.87,True
PRD00653,HP Fragrance 161,Health & Beauty,Fragrance,Nasco,19.32,11.54,2024-06-25,29,4.39,True
PRD00173,itel Audio 166,Electronics,Audio,Midea,"GHS 1,925.21",1076.66,2024-02-06,224,4.14,True
PRD00451,Adidas Power Bank 493,Phones & Tablets,Power Banks,Unilever,GHS 919.69,784.11,2024-09-09,367,4.49,True
PRD00126,Unilever Cookware 969,Home & Kitchen,Cookware,,48.42,31.52,2024-09-16,213,4.19,False
PRD00039,Generic Television 574,Electronics,Televisions,GTP,165.21,138.16,2022-10-16,522,,True
PRD00531,Nivea Haircare 485,Health & Beauty,Haircare,Apple,21.59,18.27,2022-08-06,398,3.98,False
PRD00858,Samsung Outdoor 132,Sports & Fitness,Outdoor,Lenovo,38.97,29.77,2022-03-09,150,3.48,True
PRD00714,Unilever Outdoor 108,Sports & Fitness,Outdoor,itel,382.18,237.14,2022-08-27,161,4.05,True
PRD00091,Generic Printer 818,Computing,Printers,Nivea,9218.83,6578.63,2022-03-12,283,4.31,True
PRD00414,Samsung Outdoor 913,Sports & Fitness,Outdoor,Unilever,115.47,,2023-05-07,827,4.06,True
PRD00182,Woodin Sportswear 297,Sports & Fitness,Sportswear,Fan Milk,1519.5,1312.65,2023-03-11,319,3.97,True
PRD00876,Tecno Sportswear 973,Sports & Fitness,Sportswear,Kasapreko,164.68,127.68,2022-12-02,737,3.17,True
PRD01050,Lenovo Camera 522,Electronics,Cameras,Dell,177.24,132.21,2023-07-04,583,,True
PRD00787,Nivea Diaper 825,Baby Products,,HP,761.73,424.04,2022-03-20,434,5.0,True
PRD00415,itel Power Bank 741,Phones & Tablets,Power Banks,Fan Milk,681.7,588.13,2024-04-27,135,4.07,True
PRD00252,Tecno Baby Food 157,Baby Products ,Baby Food,Nasco,116.24,89.3,2023-07-02,169,4.1,True
PRD00070,Adidas Women's Clothing 678,Fashion,Women's Clothing,Generic,80.86,52.67,2023-05-16,135,3.06,True
PRD00804,Dell Bedding 460,Home & Kitchen,Bedding,Tecno,846.98,531.39,2022-08-14,766,5.0,True
PRD00132,Adidas Supplement 775,Sports & Fitness,Supplements,Woodin,51.88,42.26,2022-06-25,87,3.85,True
PRD00301,Midea Beverage 420,Groceries,Beverages,Nestle,15.87,12.78,2023-10-20,294,3.2,True
PRD01237,Nestle Camera 868,Electronics,Cameras,Nasco,,3531.35,2024-02-27,44,3.96,True
PRD00327,Kasapreko Snack 108,Groceries,Snacks,Samsung,17.15,13.25,2022-07-07,138,4.38,True
PRD00434,Generic Baby Food 571,Baby Products,Baby Food,Midea,142.0,94.18,2022-11-18,882,4.03,True
PRD01351,Infinix Snack 398,Groceries,Snacks,Infinix,GHS 92.60,74.72,"September 08, 2023",898,3.96,True
PRD00500,Samsung Cleaning 717,Home & Kitchen,Cleaning,Nestle,219.46,137.07,2022-06-22,631,3.96,True
PRD00342,Hisense Office Supplie 590,Books & Stationery,Office Supplies,,43.75,36.57,2023-09-17,129,3.88,True
PRD00833,Tecno Men's Clothing 116,Fashion,Men's Clothing,HP,GHS 97.04,68.2,2022-10-16,429,3.97,True
PRD00365,Dell Skincare 765,Health & Beauty,Skincare,Kasapreko,286.99,160.99,2022-09-26,145,3.48,True
PRD00496,Lenovo Cookware 371,Home & Kitchen,Cookware,Adidas,69.97,42.83,06/09/2024,819,3.17,True
PRD01446,Nivea Cleaning 281,Home & Kitchen,Cleaning,Unilever,403.83,326.97,2022-05-05,301,3.81,True
PRD00339,Dell Phone Accessorie 229,Phones & Tablets,Phone Accessories,Samsung,181.25,102.5,2022-07-19,376,4.9,True
PRD00422,Samsung Tablet 687,Phones & Tablets,Tablets,Dell,3463.79,2567.01,2023-12-04,294,5.0,True
PRD00165,GTP Cookware 919,Home & Kitchen,Cookware,Adidas,990.61,723.69,2024-05-17,354,3.0,True
PRD00029,itel Storage 107,Computing,Storage,Fan Milk,5638.08,3174.2,2022-07-21,826,5.0,True
PRD00517,Nivea Women's Clothing 679,Fashion,Women's Clothing,Lenovo,210.5,182.33,2024-08-18,192,4.28,True
PRD00194,Nestle Baby Food 105,Baby Products,,Lenovo,GHS 98.31,62.25,2022-01-20,372,3.91,True
PRD01034,GTP Gym Equipment 282,Sports & Fitness,Gym Equipment,Midea,55.06,44.13,2023-07-11,149,3.88,True
PRD01413,Adidas Baby Food 585,Baby Products,Baby Food,Nestle,286.62,242.24,2022-03-18,108,3.55,True
PRD00946,Nivea Audio 383,Electronics,,,145.23,90.91,2024-07-05,254,4.07,True
PRD01482,Unilever Smartphone 100,Phones & Tablets,Smartphones,Unilever,3321.8,2479.15,2024-01-10,804,4.69,True
PRD00170,Kasapreko Office Supplie 249,Books & Stationery,Office Supplies,Adidas,25.63,,2023-11-01,343,4.05,True
PRD00913,itel Sportswear 116,Sports & Fitness,Sportswear,Apple,463.17,280.9,2024-07-10,325,3.33,True
PRD00492,Nestle Supplement 355,Health & Beauty,Supplements,Fan Milk,192.01,154.53,"February 21, 2023",214,,True
PRD00954,Infinix Laptop 234,Computing,Laptops,Apple,9086.03,5285.4,2022-10-26,562,3.92,True
PRD00588,Nestle Footwear 889,Fashion,Footwear,Unilever,257.46,225.68,2023-12-22,661,4.24,False
PRD00751,Lenovo Audio 135,Electronics,Audio,HP,4132.95,3102.48,2024-09-26,524,4.45,True
PRD00658,Midea Audio 166,Electronics,Audio,Woodin,"GHS 7,317.01",5445.15,2023-08-01,348,4.02,True
PRD00235,Tecno Gym Equipment 130,Sports & Fitness ,,Fan Milk,1163.2,,2024-10-19,640,4.75,True
PRD00733,GTP Phone Accessorie 761,Phones & Tablets,Phone Accessories,Nestle,376.96,289.55,2024-09-21,89,3.75,False
PRD01145,Generic Women's Clothing 849,Fashion,Women's Clothing,HP,173.95,100.42,2023-08-14,771,3.02,True
PRD01274,Dell Cleaning 102,Home & Kitchen,Cleaning,Generic,112.3,84.7,2024-02-03,556,4.62,False
PRD00935,Puma Snack 266,Groceries,Snacks,Nivea,74.0,59.43,2023-02-10,680,4.63,True
PRD00109,Tecno Tablet 584,Phones & Tablets,Tablets,Generic,GHS 838.79,544.84,05/08/2022,412,5.0,True
PRD00569,itel Bag 550,Fashion,Bags,Hisense,133.42,84.57,2022-03-31,596,5.0,True
PRD00891,Midea Bag 929,Fashion,Bags,Dell,656.45,393.82,2024-11-12,818,4.75,False
PRD00948,Apple Toy 567,Baby Products,Toys,Puma,136.46,94.23,2024-04-28,561,3.2,True
PRD01051,Samsung Haircare 829,Health & Beauty,Haircare,Hisense,260.67,227.44,2022-01-22,791,4.46,True
PRD00885,Nestle Monitor 754,Computing,Monitors,Dell,1491.87,929.16,2024-03-19,212,3.8,False
PRD01313,Hisense Bedding 102,Home & Kitchen,Bedding,Samsung,307.16,192.6,2023-11-03,507,4.68,True
PRD00851,Unilever Monitor 426,Computing,Monitors,HP,577.06,352.81,2022-07-19,414,3.94,True
PRD00735,HP Power Bank 587,Phones & Tablets,Power Banks,Woodin,1547.08,871.93,2024-04-01,381,3.45,True
PRD00718,Infinix Tablet 932,Phones & Tablets,Tablets,Fan Milk,"GHS 1,478.12",1054.1,2024-03-07,803,3.07,True
PRD00455,Fan Milk Power Bank 481,Phones & Tablets,Power Banks,Fan Milk,977.0,780.91,"August 12, 2022",769,3.86,True
PRD00265,Hisense Gym Equipment 607,Sports & Fitness,Gym Equipment,Nivea,268.45,204.67,2022-03-10,432,4.47,True
PRD00076,HP Television 230,ELECTRONICS,Televisions,Samsung,1185.2,810.84,2023-02-06,463,3.63,True
PRD00445,Apple Camera 777,Electronics,Cameras,Nestle,304.08,173.4,2022-03-25,809,3.09,True
PRD00396,Samsung Bag 906,Fashion,Bags,,130.27,77.81,2023-03-27,630,4.09,True
PRD00177,itel Bag 183,Fashion,Bags,Unilever,195.4,126.38,2022-01-09,83,4.3,True
PRD01043,Puma Fragrance 758,Health & Beauty,Fragrance,Puma,279.05,174.12,2024-10-30,345,3.87,True
PRD01359,GTP Haircare 133,Health & Beauty,Haircare,Fan Milk,526.67,,2024-10-13,256,5.0,True
PRD01092,Hisense Skincare 990,Health & Beauty,Skincare,Unilever,365.76,239.96,2023-10-30,442,4.33,True
PRD01075,Infinix Diaper 113,Baby Products,Diapers,Hisense,76.83,,2024-12-28,58,4.12,True
PRD00596,Fan Milk Audio 571,Electronics,Audio,HP,592.99,352.06,28/05/2022,155,3.5,True
PRD00062,Lenovo Women's Clothing 667,Fashion,Women's Clothing,Woodin,283.29,192.23,07/06/2023,729,4.35,True
PRD00873,Tecno Fiction 959,Books & Stationery,Fiction,Tecno,329.81,192.07,2023-11-10,754,3.99,True
PRD01162,Woodin Supplement 118,Health & Beauty,Supplements,GTP,27.37,18.0,2023-09-07,737,4.43,False
PRD01458,HP Bag 398,Fashion,Bags,Dell,354.82,,2022-07-08,893,3.9,True
PRD00279,Nivea Supplement 242,Sports & Fitness,Supplements,Generic,30.13,26.17,2023-02-04,704,3.52,True
PRD00037,Puma Laptop 973,Computing,Laptops,Unilever,5992.35,4582.01,2024-08-13,126,3.49,True
PRD00663,Hisense Printer 789,Computing,Printers,Woodin,8881.6,5666.84,18/02/2024,648,3.27,True
PRD01403,Generic Fiction 820,Books & Stationery,Fiction,Samsung,12.19,9.04,2023-09-28,131,3.18,True
PRD01126,Kasapreko Cleaning 485,Home & Kitchen,Cleaning,Nivea,667.72,441.68,2023-01-15,417,3.75,True
PRD00978,Puma Footwear 441,Fashion,Footwear,Nivea,168.83,127.8,2022-04-22,883,,True
PRD00739,GTP Men's Clothing 124,Fashion,Men's Clothing,Adidas,72.13,,2022-08-02,797,4.64,True
PRD00192,Lenovo Camera 433,ELECTRONICS,Cameras,Unilever,346.13,280.67,2022-05-03,209,4.26,True
PRD00920,GTP Bedding 482,Home & Kitchen,Bedding,Midea,GHS 712.40,,2023-09-28,94,3.26,True
PRD00457,HP Art 831,Books & Stationery,Art,Tecno,16.39,12.82,2023-07-01,385,3.89,True
PRD00676,Nestle Bag 250,Fashion,Bags,Woodin,62.24,54.01,2024-07-28,150,4.61,True
PRD00761,Nestle Beverage 753,Groceries,Beverages,Kasapreko,236.1,137.97,2023-06-21,891,3.14,True
PRD01404,Apple Bag 806,Fashion,Bags,Infinix,700.29,569.94,2022-05-18,742,4.55,True
PRD00729,Infinix Men's Clothing 370,Fashion,Men's Clothing,Dell,858.04,719.57,2024-06-16,766,4.49,True
PRD00413,Lenovo Phone Accessorie 399,Phones & Tablets,Phone Accessories,itel,343.7,216.65,2022-06-14,700,3.69,True
PRD00826,Nestle Phone Accessorie 129,Phones & Tablets,Phone Accessories,Tecno,6135.18,4007.94,2023-02-21,817,4.14,True
PRD00617,itel Pantry 409,Groceries,Pantry,Nivea,85.04,67.87,2023-06-12,712,,True
PRD00115,Adidas Storage 315,Computing,Storage,Apple,"GHS 4,887.47",3540.28,"May 18, 2022",392,3.4,True
PRD00418,Hisense Household 189,Groceries,Household,HP,178.39,108.04,2022-10-04,518,3.39,True
PRD01480,Unilever Women's Clothing 718,Fashion,Women's Clothing,itel,467.33,406.15,2023-12-02,308,4.09,True
PRD00970,Fan Milk Small Appliance 476,Electronics,Small Appliances,Kasapreko,200.97,130.98,2023-02-02,333,3.6,True
PRD00605,Nestle Textbook 425,Books & Stationery,Textbooks,Kasapreko,182.82,106.77,2023-06-24,60,3.67,True
PRD01486,Puma Power Bank 880,Phones & Tablets,Power Banks,Generic,1807.62,1056.45,2023-07-17,323,3.48,True
PRD00090,Dell Furniture 393,Home & Kitchen,Furniture,Tecno,133.5,103.03,2023-03-09,22,3.42,True
PRD00849,Nivea Monitor 864,computing,Monitors,Infinix,"GHS 4,451.33",2731.74,2023-12-08,587,3.64,True
PRD01188,Kasapreko Art 620,Books & Stationery,Art,itel,229.63,201.42,2023-10-02,423,4.48,True
PRD01485,Fan Milk Haircare 467,Health & Beauty,,Woodin,210.65,127.44,2024-02-22,536,4.19,True
PRD00754,Fan Milk Footwear 808,Fashion,Footwear,Hisense,546.32,413.19,2024-10-11,642,3.66,True
PRD00499,Lenovo Bag 404,Fashion,Bags,Nasco,110.19,74.6,2023-06-09,596,4.2,True
PRD00012,GTP Gym Equipment 206,Sports & Fitness,Gym Equipment,Puma,2443.42,1446.36,2024-07-09,282,4.18,True
PRD00397,Unilever Diaper 939,Baby Products,Diapers,itel,32.28,18.86,2022-04-13,818,3.65,True
PRD00285,Unilever Bedding 307,Home & Kitchen,Bedding,Fan Milk,47.32,,2022-10-02,682,4.11,True
PRD01067,Fan Milk Bag 163,Fashion,Bags,Samsung,87.16,48.61,2024-08-28,347,4.01,True
PRD00691,Fan Milk Audio 919,Electronics,Audio,Woodin,1016.37,663.38,17/02/2023,827,3.97,True
PRD01277,Generic Storage 590,Computing,Storage,Kasapreko,3446.54,3014.54,2022-10-04,225,3.53,True
PRD01455,Puma Bag 251,Fashion,Bags,Unilever,95.65,61.48,29/05/2023,885,3.58,True
PRD00690,Puma Bedding 400,Home & Kitchen,Bedding,Lenovo,2195.12,1293.66,2023-10-06,255,3.96,True
PRD00852,Apple Laptop 429,Computing,Laptops,Adidas,GHS 826.08,611.21,2023-05-31,452,4.09,True
PRD00160,Puma Pantry 415,Groceries,Pantry,Puma,135.97,79.17,2022-04-07,863,4.98,True
PRD00896,Kasapreko Sportswear 984,Sports & Fitness,Sportswear,Midea,,890.03,2023-11-29,641,4.05,True
PRD01235,Generic Small Appliance 893,Electronics,Small Appliances,Puma,6003.27,3645.72,21/07/2024,132,4.02,True
PRD00258,Fan Milk Smartphone 285,Phones & Tablets,Smartphones,,213.33,183.37,2023-08-02,539,3.46,True
PRD00336,Unilever Haircare 229,Health & Beauty,Haircare,Lenovo,33.76,20.75,2022-12-24,635,3.81,True
PRD01459,Puma Textbook 638,Books & Stationery,Textbooks,Hisense,29.04,24.09,2023-02-16,683,5.0,True
PRD01040,Unilever Monitor 396,Computing,Monitors,Infinix,1745.76,1190.46,2024-02-07,367,3.97,True
PRD00516,Unilever Laptop 465,Computing,Laptops,Apple,5074.85,4375.81,2022-11-28,560,3.91,True
PRD01016,Adidas Printer 311,Computing,Printers,Apple,1367.07,812.94,2024-01-01,465,4.08,True
PRD00769,Nasco Power Bank 848,Phones & Tablets,Power Banks,Adidas,313.19,262.8,2023-03-30,12,5.0,True
PRD01365,Kasapreko Bag 199,Fashion,Bags,Hisense,65.6,42.39,2022-05-07,898,3.73,True
PRD00762,Unilever Monitor 169,Computing,Monitors,Dell,402.64,324.87,2023-04-03,181,5.0,True
PRD01143,Hisense Baby Food 858,Baby Products,Baby Food,Nestle,33.21,19.18,2022-06-05,28,3.97,True
PRD00522,Lenovo Women's Clothing 536,Fashion,Women's Clothing,Adidas,93.24,51.55,2023-06-30,113,3.6,True
PRD00023,Adidas Textbook 462,Books & Stationery,Textbooks,GTP,44.07,35.51,06/02/2023,359,3.63,True
PRD00357,HP Pantry 370,Groceries,Pantry,Nivea,150.14,120.18,2023-04-19,165,2.82,True
PRD01320,Nestle Diaper 560,Baby Products,Diapers,Lenovo,59.19,47.22,2023-04-03,720,4.79,False
PRD00341,Midea Monitor 534,Computing,Monitors,Apple,507.4,335.45,2022-11-10,470,4.59,True
PRD00432,Nasco Household 674,Groceries,Household,Hisense,53.26,33.32,2023-03-01,588,3.23,True
PRD00474,Nestle Monitor 365,Computing,Monitors,Dell,4027.39,2997.5,2022-06-24,161,4.35,True
PRD00218,Hisense Laptop 863,Computing,Laptops,Puma,505.21,400.08,2024-12-27,542,4.03,True
PRD00912,Generic Supplement 731,Sports & Fitness,Supplements,Nestle,115.64,88.06,2022-08-09,850,3.66,True
PRD01287,Tecno Bag 321,Fashion,Bags,itel,GHS 107.17,68.95,2022-02-06,313,4.6,True
PRD01012,Dell Cookware 280,Home & Kitchen,Cookware,Hisense,353.99,305.6,2023-12-03,889,4.47,True
PRD01433,Nivea Power Bank 461,Phones & Tablets,Power Banks,itel,1008.38,716.81,2022-12-02,388,3.29,True
PRD00094,Woodin Footwear 412,Fashion,Footwear,Infinix,GHS 247.50,147.82,2022-09-27,248,4.26,False
PRD01009,Nestle Pantry 198,Groceries,Pantry,HP,GHS 13.72,9.43,2024-01-29,480,4.07,True
PRD01071,Hisense Gym Equipment 299,Sports & Fitness,Gym Equipment,Nestle,2230.56,1341.24,2024-09-24,352,4.24,True
PRD01093,Infinix Audio 350,Electronics,Audio,itel,242.07,188.81,"November 16, 2023",609,,True
PRD00697,Nasco Pantry 985,Groceries,Pantry,Hisense,12.8,8.62,2024-05-29,120,5.0,True
PRD01393,Hisense Power Bank 520,Phones & Tablets,Power Banks,Apple,250.12,170.23,17/12/2022,69,5.0,True
PRD00997,Unilever Supplement 228,Health & Beauty,Supplements,Adidas,104.71,86.63,2024-11-08,500,4.01,False
PRD00154,Nestle Cookware 935,Home & Kitchen,Cookware,Infinix,781.99,466.49,2024-08-03,833,3.93,True
PRD01100,Generic Storage 750,Computing,Storage,itel,11686.24,7259.67,2024-08-04,879,3.12,True
PRD01348,Generic Bag 726,Fashion,Bags,Infinix,328.06,230.63,2023-06-14,461,3.76,True
PRD00444,Kasapreko Laptop 595,Computing,,Hisense,1680.01,1299.27,2023-04-02,122,4.75,True
PRD00790,Tecno Haircare 982,Health & Beauty,Haircare,Generic,35.3,19.86,16/07/2024,343,4.69,True
PRD00581,Puma Furniture 196,HOME & KITCHEN,Furniture,Generic,125.19,104.87,2023-03-17,609,3.17,True
PRD00704,GTP Supplement 728,Sports & Fitness,Supplements,Adidas,381.61,273.49,2023-02-12,754,4.39,True
PRD01379,Samsung Supplement 569,Health & Beauty,Supplements,Tecno,147.21,87.54,2024-01-15,357,3.82,True
PRD00488,Dell Small Appliance 614,Electronics,Small Appliances,Puma,240.42,189.69,2023-01-05,426,3.8,True
PRD00560,Adidas Cleaning 366,Home & Kitchen,Cleaning,GTP,608.58,344.63,2023-01-22,835,4.71,True
PRD01120,Nestle Gym Equipment 764,Sports & Fitness,Gym Equipment,Midea,437.23,374.68,2024-07-16,402,4.09,True
PRD00802,Hisense Bag 490,Fashion,Bags,Hisense,155.28,93.03,2022-01-25,405,3.94,True
PRD00513,Nivea Smartphone 644,Phones & Tablets,Smartphones,GTP,2133.44,1424.41,2022-01-26,775,3.66,True
PRD00634,Samsung Bag 583,Fashion,Bags,Kasapreko,82.53,71.07,28/05/2023,331,4.31,True
PRD01151,Tecno Printer 242,Computing,Printers,Kasapreko,2324.86,1934.73,2023-08-20,107,3.69,True
PRD01389,Woodin Gym Equipment 713,Sports & Fitness,Gym Equipment,Lenovo,86.75,,2022-08-06,45,4.34,True
PRD00791,Hisense Audio 578,Electronics,Audio,,8243.44,6652.43,2022-01-12,386,4.05,True
PRD00117,HP Household 190,Groceries,Household,Woodin,21.52,17.7,2022-07-10,446,3.8,False
PRD00741,Infinix Tablet 922,Phones & Tablets,Tablets,Nasco,2396.41,1668.62,07/02/2024,560,3.25,True
PRD01082,Nestle Supplement 954,Sports & Fitness,Supplements,Nasco,329.05,,2024-10-02,200,4.32,True
PRD00831,Dell Fragrance 488,Health & Beauty,Fragrance,HP,32.73,19.24,2024-02-22,592,4.17,True
PRD00120,Kasapreko Skincare 599,Health & Beauty,Skincare,Nivea,369.03,279.74,"January 14, 2023",62,4.3,False
PRD00657,Generic Baby Care 138,Baby Products,Baby Care,HP,742.48,,08/03/2022,540,3.61,True
PRD01477,Unilever Men's Clothing 655,Fashion,Men's Clothing,Apple,327.36,287.71,2023-06-22,339,3.43,False
PRD00636,Kasapreko Tablet 171,Phones & Tablets,Tablets,itel,544.97,476.98,16/01/2022,447,4.33,True
PRD00370,itel Sportswear 292,Sports & Fitness,Sportswear,Unilever,79.12,61.19,2024-07-22,559,4.84,True
PRD00269,Puma Smartphone 565,Phones & Tablets,Smartphones,Nasco,"GHS 4,920.67",3425.99,2023-04-24,616,3.81,True
PRD00656,Nestle Men's Clothing 770,Fashion,Men's Clothing,Nasco,55.07,38.41,2023-05-10,760,4.73,True
PRD00936,Infinix Television 335,Electronics,Televisions,Generic,,598.41,2024-12-01,381,4.34,True
PRD00823,Midea Small Appliance 173,Electronics,Small Appliances,Dell,2571.68,1620.78,2023-12-06,591,4.73,True
PRD00867,Woodin Baby Care 123,Baby Products,Baby Care,itel,154.63,116.82,2023-03-13,897,,True
PRD00047,Fan Milk Bag 701,Fashion,Bags,Apple,44.2,31.37,2023-06-15,829,4.43,True
PRD01339,Infinix Supplement 717,Sports & Fitness,Supplements,Dell,61.38,47.69,2023-11-24,429,2.77,False
PRD00992,Nivea Snack 597,Groceries,Snacks,Nestle,189.32,125.65,2023-12-08,759,4.19,True
PRD00877,Samsung Bag 281,Fashion,Bags,Woodin,GHS 70.18,44.12,2022-01-04,698,4.26,True
PRD00774,Hisense Diaper 472,Baby Products,Diapers,Fan Milk,728.87,583.32,2022-02-13,516,3.84,True
PRD01151,Tecno Printer 242,Computing,Printers,Kasapreko,2324.86,1934.73,2023-08-20,107,3.69,True
PRD00005,itel Power Bank 443,Phones & Tablets,Power Banks,Infinix,479.93,373.51,"November 16, 2022",495,3.46,False
PRD01004,Generic Storage 873,Computing,Storage,Fan Milk,1058.94,755.64,"April 10, 2022",495,3.05,True
PRD01350,Lenovo Phone Accessorie 916,Phones & Tablets,Phone Accessories,Unilever,396.07,279.08,2024-10-18,304,3.81,True
PRD00264,Woodin Storage 396,Computing,Storage,Dell,2640.8,,2022-04-28,29,3.0,False
PRD01229,Infinix Gym Equipment 361,Sports & Fitness,Gym Equipment,Samsung,61.83,48.25,2024-08-25,855,5.0,True
PRD01421,Samsung Haircare 724,Health & Beauty,Haircare,Woodin,26.36,15.74,2022-09-02,761,3.21,True
PRD00444,Kasapreko Laptop 595,Computing,,Hisense,1680.01,1299.27,2023-04-02,122,4.75,True
PRD01003,Infinix Storage 229,Computing,Storage,Midea,9939.1,8378.44,2024-10-16,164,,True
PRD01078,Apple Furniture 432,Home & Kitchen,Furniture,Unilever,1226.21,1000.13,2024-03-10,322,4.57,True
PRD00838,Dell Fiction 653,Books & Stationery,Fiction,HP,,27.78,2023-02-09,850,,True
PRD01491,Nasco Phone Accessorie 172,Phones & Tablets,Phone Accessories,Infinix,5257.2,4068.85,2021-12-31,216,3.61,True
PRD00305,Tecno Baby Food 336,Baby Products,Baby Food,Woodin,415.08,,2023-06-26,480,3.93,False
PRD01271,Samsung Art 694,Books & Stationery,Art,itel,145.18,119.54,2024-11-07,381,3.99,True
PRD00314,Samsung Women's Clothing 178,Fashion,Women's Clothing,Midea,141.41,83.22,2023-09-26,516,4.71,False
PRD00150,itel Tablet 594,Phones & Tablets,Tablets,Nivea,566.5,443.57,2024-04-10,449,,True
PRD01149,Kasapreko Bedding 508,Home & Kitchen,Bedding,Nestle,GHS 49.98,43.04,2022-07-13,587,3.71,True
PRD00575,GTP Baby Food 471,Baby Products,Baby Food,GTP,135.58,103.8,2023-11-14,676,4.18,True
PRD00051,Apple Storage 423,Computing,Storage,Generic,4880.09,2926.05,2022-07-29,201,4.2,True
PRD01246,Nasco Television 605,Electronics,Televisions,Woodin,515.59,400.36,2022-01-21,42,3.94,False
PRD00727,Dell Television 997,Electronics,Televisions,Midea,129.38,,2023-11-12,143,4.55,True
PRD00834,Samsung Skincare 726,Health & Beauty,Skincare,Unilever,GHS 26.83,15.17,"August 26, 2024",440,3.99,True
PRD01116,Unilever Power Bank 979,Phones & Tablets,Power Banks,HP,"GHS 1,686.67",1458.01,2024-12-06,551,4.27,True
PRD01167,GTP Baby Food 107,Baby Products,Baby Food,itel,482.99,409.84,2024-10-30,403,,True
PRD00471,Nasco Men's Clothing 524,Fashion,Men's Clothing,GTP,GHS 40.65,29.57,2022-02-02,656,3.94,True
PRD00972,Hisense Phone Accessorie 126,Phones & Tablets,Phone Accessories,Nivea,GHS 837.29,726.72,2022-03-14,57,3.61,True
PRD00654,Infinix Small Appliance 198,Electronics,Small Appliances,Midea,3801.34,2728.48,"June 11, 2022",313,,False
PRD00400,HP Women's Clothing 451,Fashion,Women's Clothing,Nivea,36.42,30.54,2024-06-18,309,3.86,True
PRD00512,Adidas Toy 115,Baby Products,,Fan Milk,58.4,43.45,28/06/2022,-20,4.59,True
PRD00321,Puma Supplement 871,Sports & Fitness,Supplements,Tecno,117.96,96.01,2022-10-06,460,3.18,True
PRD00020,Kasapreko Fragrance 686,Health & Beauty,Fragrance,Dell,563.5,419.3,"April 09, 2024",831,4.92,True
PRD00685,Tecno Supplement 161,Health & Beauty,Supplements,HP,193.41,116.04,24/11/2024,638,3.86,True
PRD00036,Nestle Laptop 192,Computing,Laptops,Lenovo,,3288.27,2024-08-19,404,4.19,True
PRD00903,HP Tablet 403,Phones & Tablets,Tablets,Fan Milk,458.57,294.77,2024-01-25,294,4.04,True
PRD00828,Infinix Small Appliance 602,Electronics,Small Appliances,Midea,GHS 659.21,495.96,2024-08-19,362,5.0,True
PRD01396,Apple Laptop 826,Computing,Laptops,,11461.48,6458.26,2024-06-29,697,3.75,True
PRD00408,Fan Milk Toy 936,Baby Products,Toys,Nestle,48.98,34.34,2022-04-27,880,,True
PRD00921,Midea Tablet 539,Phones & Tablets,Tablets,itel,2146.69,1386.01,2024-07-28,732,4.0,True
PRD00538,Generic Monitor 866,Computing,Monitors,Puma,7573.75,4602.37,2023-10-07,343,4.08,True
PRD00759,Samsung Tablet 761,Phones & Tablets,Tablets,Samsung,1412.33,982.63,2023-01-22,775,3.05,True
