customer_id,churn_probability,risk_decile,monetary_total,frequency,recency_days,acquisition_channel,loyalty_tier,expected_revenue_at_risk
CUST001492,0.4912,5,21710.07,6.0,28.0,Referral,Bronze,10663.99
CUST005170,0.3143,8,33804.81,6.0,51.0,Paid Social,Silver,10624.85
CUST008516,0.8476,3,12480.31,5.0,167.0,,Silver,10578.31
CUST006521,0.9728,1,10828.23,5.0,315.0,Paid Social,Silver,10533.7
CUST015958,0.9707,1,10838.18,3.0,281.0,,Bronze,10520.62
CUST002746,0.9009,3,11631.79,2.0,128.0,Organic Search,Silver,10479.08
CUST000182,0.3986,6,26262.010000000002,7.0,56.0,Influencer,Bronze,10468.04
CUST018557,0.2412,9,43361.95,8.0,6.0,Referral,Silver,10458.9
CUST005016,0.8332,3,12550.66,4.0,118.0,Paid Social,Bronze,10457.21
CUST001711,0.9481,2,11022.79,3.0,348.0,Paid Social,Silver,10450.71
CUST006920,0.9641,1,10836.93,1.0,192.0,Direct,Bronze,10447.88
CUST015990,0.7086,4,14737.03,5.0,59.0,Paid Social,Bronze,10442.66
CUST015518,0.471,5,22144.96,6.0,54.0,Marketplace,Bronze,10430.28
CUST000190,0.9444,2,11031.02,3.0,173.0,Direct,Bronze,10417.7
CUST012444,0.4081,6,25518.16,4.0,40.0,,Bronze,10413.96
CUST006787,0.8145,3,12768.63,10.0,121.0,Referral,Bronze,10400.05
CUST018134,0.9397,2,11064.49,5.0,179.0,,Bronze,10397.3
CUST014390,0.8849,3,11745.74,1.0,109.0,Paid Social,Silver,10393.81
CUST012839,0.757,3,13725.21,5.0,56.0,Influencer,Bronze,10389.98
CUST008689,0.9742,1,10651.8,1.0,193.0,Organic Search,Bronze,10376.98
CUST014605,0.3818,7,27142.480000000003,4.0,111.0,Organic Search,Silver,10363.0
CUST007088,0.4452,6,23264.14,3.0,22.0,Direct,Bronze,10357.2
CUST017565,0.7492,3,13817.84,5.0,45.0,Paid Social,Gold,10352.33
CUST015792,0.9522,2,10871.72,3.0,237.0,Organic Search,,10352.05
CUST017430,0.9266,2,11171.240000000002,3.0,121.0,,Platinum,10351.27
CUST015599,0.7132,4,14507.560000000001,5.0,63.0,Influencer,Bronze,10346.79
CUST014983,0.2549,9,40559.11,9.0,44.0,,Silver,10338.52
CUST003034,0.3522,7,29353.879999999997,8.0,41.0,Referral,Bronze,10338.44
CUST008959,0.896,3,11530.83,5.0,177.0,Direct,,10331.62
CUST007188,0.791,3,13053.79,2.0,51.0,Influencer,Bronze,10325.55
CUST019210,0.4393,6,23501.8,6.0,3.0,Organic Search,,10324.34
CUST014030,0.8623,3,11963.85,1.0,211.0,Paid Social,Bronze,10316.43
CUST004184,0.9835,1,10483.73,3.0,301.0,,Bronze,10310.75
CUST006778,0.9613,2,10683.71,3.0,160.0,Paid Social,Bronze,10270.25
CUST015895,0.9882,1,10387.789999999999,2.0,377.0,,Gold,10265.21
CUST007958,0.9448,2,10860.61,2.0,173.0,,Bronze,10261.1
CUST003334,0.9725,1,10551.130000000001,2.0,343.0,Marketplace,Bronze,10260.97
CUST019893,0.8525,3,12031.86,2.0,103.0,Email Campaign,Bronze,10257.16
CUST015026,0.2775,8,36957.06,6.0,39.0,Direct,Silver,10255.58
CUST010082,0.9327,2,10984.11,3.0,142.0,Marketplace,Silver,10244.88
CUST003035,0.9334,2,10968.08,1.0,274.0,Marketplace,Bronze,10237.61
CUST019859,0.8736,3,11714.93,4.0,97.0,Referral,Bronze,10234.16
CUST005837,0.4174,6,24449.269999999997,6.0,56.0,Direct,Bronze,10205.13
CUST018047,0.1455,10,70127.16,13.0,155.0,Email Campaign,Bronze,10203.5
CUST000240,0.97,1,10516.67,3.0,243.0,Organic Search,Bronze,10201.17
CUST010307,0.8961,3,11352.48,1.0,142.0,Paid Social,Bronze,10172.96
CUST007175,0.982,1,10354.16,2.0,296.0,Organic Search,Gold,10167.79
CUST010345,0.8544,3,11891.86,4.0,156.0,Direct,Platinum,10160.41
CUST011018,0.9623,1,10540.66,6.0,340.0,Referral,Bronze,10143.28
CUST009802,0.3266,8,31055.19,4.0,31.0,,Bronze,10142.63
CUST009186,0.9739,1,10411.55,1.0,439.0,,Bronze,10139.81
CUST000723,0.9562,2,10580.96,2.0,200.0,Influencer,Silver,10117.51
CUST013380,0.3369,7,30023.58,6.0,26.0,Influencer,Platinum,10114.94
CUST019721,0.9785,1,10327.68,1.0,391.0,Paid Social,Silver,10105.63
CUST003637,0.9363,2,10788.22,2.0,163.0,Organic Search,Bronze,10101.01
CUST011193,0.9458,2,10677.9,2.0,206.0,Organic Search,Bronze,10099.16
CUST005417,0.9746,1,10340.61,3.0,193.0,Referral,Bronze,10077.96
CUST000602,0.9262,2,10859.43,4.0,236.0,,Bronze,10058.0
CUST015196,0.5966,4,16844.71,1.0,119.0,Organic Search,Bronze,10049.55
CUST004860,0.6812,4,14722.45,9.0,121.0,Referral,Gold,10028.93
CUST017228,0.3188,8,31450.04,5.0,96.0,Paid Social,Bronze,10026.27
CUST012915,0.952,2,10531.28,2.0,300.0,Influencer,Bronze,10025.78
CUST006466,0.9275,2,10804.720000000001,2.0,147.0,,,10021.38
CUST000230,0.9869,1,10126.57,1.0,327.0,Email Campaign,Bronze,9993.91
CUST008358,0.5678,4,17601.07,3.0,12.0,Direct,Silver,9993.89
CUST009678,0.9131,2,10941.44,2.0,109.0,Referral,Bronze,9990.63
CUST010364,0.8555,3,11672.79,4.0,105.0,Paid Social,,9986.07
CUST019969,0.4417,6,22560.66,4.0,113.0,Organic Search,Silver,9965.04
CUST017216,0.3953,7,25190.25,5.0,37.0,Organic Search,Bronze,9957.71
CUST015985,0.8051,3,12320.150000000001,6.0,74.0,Organic Search,Bronze,9918.95
CUST007990,0.9844,1,10070.42,4.0,310.0,Referral,Bronze,9913.32
CUST001918,0.9256,2,10709.89,5.0,277.0,Influencer,Silver,9913.07
CUST012706,0.407,6,24321.37,9.0,44.0,Marketplace,Silver,9898.8
CUST019706,0.8065,3,12258.54,3.0,116.0,,Silver,9886.51
CUST007103,0.2892,8,34124.87,6.0,202.0,Organic Search,Bronze,9868.91
CUST009270,0.9686,1,10187.95,1.0,191.0,Paid Social,Silver,9868.05
CUST013809,0.3027,8,32588.25,6.0,11.0,Email Campaign,Silver,9864.46
CUST006528,0.3617,7,27228.79,4.0,15.0,Direct,Bronze,9848.65
CUST017986,0.9359,2,10501.4,6.0,182.0,Marketplace,Gold,9828.26
CUST002991,0.7631,3,12854.2,5.0,121.0,Referral,Silver,9809.04
CUST004537,0.2346,9,41792.29,7.0,7.0,Email Campaign,Gold,9804.47
CUST012189,0.9302,2,10513.11,4.0,168.0,Organic Search,,9779.29
CUST007171,0.3955,7,24705.350000000002,4.0,23.0,Organic Search,,9770.97
CUST001860,0.9307,2,10490.05,2.0,119.0,Paid Social,Bronze,9763.09
CUST017782,0.966,1,10096.24,1.0,227.0,Direct,Silver,9752.97
CUST012804,0.3588,7,27177.91,8.0,50.0,Direct,Silver,9751.43
CUST011059,0.3812,7,25579.6,5.0,137.0,Paid Social,Bronze,9750.94
CUST005184,0.4263,6,22867.85,7.0,15.0,Organic Search,Gold,9748.56
CUST013384,0.9338,2,10433.29,2.0,127.0,Paid Social,Bronze,9742.61
CUST014007,0.518,5,18805.07,2.0,376.0,Direct,Gold,9741.03
CUST003794,0.7547,3,12886.77,7.0,83.0,Organic Search,Platinum,9725.65
CUST015081,0.9147,2,10621.16,4.0,115.0,Referral,Gold,9715.18
CUST008372,0.9276,2,10465.62,5.0,124.0,Marketplace,Silver,9707.91
CUST001487,0.5049,5,19225.46,5.0,101.0,Influencer,Silver,9706.93
CUST008251,0.9242,2,10480.44,3.0,279.0,Influencer,,9686.02
CUST002980,0.1113,10,86992.83,16.0,9.0,Referral,Silver,9682.3
CUST013957,0.9771,1,9905.080000000002,2.0,186.0,Direct,Bronze,9678.25
CUST010870,0.8146,3,11869.74,5.0,75.0,Email Campaign,Bronze,9669.09
CUST001259,0.5744,4,16756.35,3.0,123.0,Direct,Bronze,9624.85
CUST008833,0.3417,7,28139.27,8.0,120.0,Paid Social,Gold,9615.19
CUST018347,0.9581,2,10035.54,1.0,206.0,Direct,Bronze,9615.05
CUST012297,0.4945,5,19442.62,3.0,65.0,Direct,Bronze,9614.38
CUST001123,0.9517,2,10096.869999999999,7.0,270.0,Email Campaign,Bronze,9609.19
CUST015133,0.9279,2,10341.070000000002,2.0,197.0,Referral,Bronze,9595.48
CUST000167,0.9752,1,9835.83,3.0,187.0,Paid Social,Silver,9591.9
CUST018317,0.8332,3,11507.66,7.0,103.0,Paid Social,Gold,9588.18
CUST009574,0.3101,8,30903.03,5.0,13.0,Marketplace,Bronze,9583.03
CUST010432,0.9842,1,9731.65,2.0,284.0,Direct,Bronze,9577.89
CUST010184,0.9826,1,9743.06,1.0,348.0,Influencer,Bronze,9573.53
CUST001023,0.5706,4,16761.04,3.0,209.0,Influencer,Bronze,9563.85
CUST015410,0.9605,2,9945.63,3.0,265.0,Email Campaign,Silver,9552.78
CUST001188,0.9775,1,9768.369999999999,2.0,323.0,Influencer,,9548.58
CUST006373,0.9765,1,9761.41,5.0,218.0,Marketplace,Silver,9532.02
CUST007065,0.863,3,11008.88,4.0,54.0,Influencer,Bronze,9500.66
CUST017644,0.9585,2,9910.720000000001,3.0,334.0,Paid Social,Bronze,9499.43
CUST006162,0.3138,8,30268.13,6.0,122.0,Influencer,Gold,9498.14
CUST005947,0.8573,3,11078.54,10.0,137.0,Email Campaign,Gold,9497.63
CUST017063,0.6677,4,14218.5,7.0,38.0,Direct,Silver,9493.69
CUST018678,0.7995,3,11843.97,2.0,80.0,Marketplace,Bronze,9469.25
CUST002073,0.9818,1,9644.77,2.0,299.0,Influencer,Bronze,9469.24
CUST019667,0.9708,1,9746.67,1.0,264.0,Organic Search,Bronze,9462.07
CUST012491,0.8692,3,10869.99,3.0,125.0,Organic Search,Bronze,9448.2
CUST004823,0.9838,1,9603.38,6.0,198.0,Paid Social,Silver,9447.81
CUST012802,0.823,3,11472.89,4.0,70.0,Marketplace,Gold,9442.19
CUST006913,0.6622,4,14237.08,13.0,54.0,Marketplace,,9427.79
CUST006922,0.2928,8,32169.82,9.0,13.0,Marketplace,Bronze,9419.32
CUST012149,0.408,6,23045.82,5.0,77.0,,Bronze,9402.69
CUST014777,0.2891,8,32508.75,7.0,13.0,Email Campaign,Silver,9398.28
CUST013435,0.3253,8,28842.14,5.0,23.0,Marketplace,Silver,9382.35
CUST000432,0.883,3,10620.72,8.0,199.0,,Platinum,9378.1
CUST019546,0.4879,5,19195.01,4.0,4.0,Paid Social,Bronze,9365.25
CUST015836,0.9524,2,9826.460000000001,10.0,288.0,Referral,Silver,9358.72
CUST003392,0.8643,3,10825.17,3.0,146.0,Organic Search,Bronze,9356.19
CUST007160,0.821,3,11391.439999999999,7.0,83.0,Influencer,Silver,9352.37
CUST017050,0.9284,2,10066.4,3.0,123.0,Paid Social,Bronze,9345.65
CUST007882,0.9002,3,10376.41,9.0,114.0,Direct,Silver,9340.84
CUST018599,0.9795,1,9528.69,3.0,206.0,Referral,Bronze,9333.35
CUST001804,0.5127,5,18183.95,4.0,61.0,Organic Search,Bronze,9322.91
CUST014024,0.978,1,9516.23,3.0,250.0,Marketplace,,9306.87
CUST013589,0.9115,2,10195.380000000001,2.0,116.0,Organic Search,Silver,9293.09
CUST011243,0.4362,6,21288.809999999998,3.0,32.0,,,9286.18
CUST010535,0.9584,2,9674.8,1.0,355.0,Influencer,Silver,9272.33
CUST008781,0.9246,2,10009.36,3.0,270.0,Paid Social,Gold,9254.65
CUST000645,0.9722,1,9515.539999999999,5.0,258.0,,Bronze,9251.01
CUST006749,0.6391,4,14460.859999999999,3.0,246.0,Referral,,9241.94
CUST009894,0.9571,2,9647.95,4.0,184.0,Influencer,Silver,9234.05
CUST018041,0.2289,9,40242.880000000005,10.0,90.0,,,9211.6
CUST002433,0.9443,2,9754.16,2.0,275.0,Direct,Bronze,9210.85
CUST006053,0.2154,9,42709.5,11.0,41.0,Referral,,9199.63
CUST003603,0.891,3,10317.43,6.0,98.0,Direct,Bronze,9192.83
CUST007129,0.9583,2,9590.76,3.0,167.0,Paid Social,Bronze,9190.83
CUST010318,0.5779,4,15891.720000000001,4.0,106.0,Direct,Platinum,9183.82
CUST002268,0.8764,3,10476.66,3.0,111.0,Direct,Silver,9181.74
CUST005826,0.752,3,12204.119999999999,5.0,51.0,Referral,Silver,9177.5
CUST019247,0.9379,2,9777.05,1.0,405.0,,Gold,9169.9
CUST003708,0.4801,5,19093.38,4.0,216.0,Email Campaign,Gold,9166.73
CUST004705,0.9699,1,9436.52,6.0,185.0,,Bronze,9152.48
CUST002516,0.8865,3,10314.380000000001,8.0,104.0,Direct,Silver,9143.7
CUST019860,0.9136,2,9986.04,5.0,103.0,Organic Search,Bronze,9123.25
CUST018010,0.8789,3,10371.29,7.0,124.0,,Platinum,9115.33
CUST012137,0.7005,4,13006.82,4.0,73.0,Referral,Silver,9111.28
CUST016437,0.5737,4,15877.029999999999,4.0,248.0,Direct,Bronze,9108.65
CUST013889,0.9698,1,9358.05,3.0,422.0,Email Campaign,Platinum,9075.44
CUST005307,0.9228,2,9821.58,4.0,120.0,Direct,Silver,9063.35
CUST003118,0.8989,3,10028.07,1.0,111.0,Organic Search,Bronze,9014.23
CUST000696,0.6476,4,13870.82,3.0,83.0,Paid Social,Platinum,8982.74
CUST010245,0.7382,3,12123.380000000001,3.0,32.0,Marketplace,Silver,8949.48
CUST003651,0.353,7,25261.129999999997,5.0,9.0,Organic Search,Bronze,8917.18
CUST001829,0.4076,6,21872.7,6.0,7.0,Influencer,,8915.31
CUST006739,0.9676,1,9210.17,2.0,209.0,Paid Social,Bronze,8911.76
CUST016606,0.972,1,9157.56,3.0,264.0,Referral,Silver,8901.15
CUST007728,0.6484,4,13704.07,3.0,289.0,Paid Social,Gold,8885.72
CUST007773,0.9756,1,9097.779999999999,3.0,300.0,Organic Search,Silver,8875.79
CUST001565,0.3908,7,22711.86,9.0,55.0,Referral,Gold,8875.79
CUST018056,0.3308,8,26823.89,3.0,86.0,Influencer,Gold,8873.34
CUST009630,0.8993,3,9864.02,5.0,108.0,Organic Search,Silver,8870.71
CUST016822,0.499,5,17774.54,6.0,18.0,Paid Social,Bronze,8869.5
CUST008265,0.4339,6,20432.010000000002,2.0,80.0,Referral,Silver,8865.45
CUST014003,0.3699,7,23956.79,7.0,18.0,Marketplace,Bronze,8861.62
CUST012089,0.9776,1,9063.02,1.0,341.0,Referral,,8860.01
CUST013518,0.56,4,15821.02,5.0,227.0,Direct,Bronze,8859.77
CUST004912,0.7798,3,11328.369999999999,4.0,73.0,Direct,Bronze,8833.86
CUST007064,0.9122,2,9671.19,2.0,109.0,Organic Search,Bronze,8822.06
CUST007202,0.2079,9,42426.0,8.0,7.0,Influencer,Bronze,8820.37
CUST004409,0.9848,1,8954.849999999999,2.0,375.0,Influencer,Bronze,8818.74
CUST018864,0.4248,6,20744.98,3.0,49.0,Paid Social,Bronze,8812.47
CUST009137,0.963,1,9149.1,3.0,269.0,Email Campaign,,8810.58
CUST006031,0.9509,2,9265.45,1.0,396.0,Direct,Gold,8810.52
CUST017944,0.6949,4,12667.83,2.0,228.0,Influencer,Bronze,8802.88
CUST017539,0.4566,6,19277.4,5.0,41.0,Referral,Bronze,8802.06
CUST018642,0.1404,10,62559.35,11.0,84.0,Referral,Bronze,8783.33
CUST009821,0.3766,7,23316.29,4.0,9.0,,Bronze,8780.91
CUST009588,0.9827,1,8934.02,1.0,407.0,Organic Search,Bronze,8779.46
CUST019699,0.3739,7,23463.96,7.0,69.0,Email Campaign,Bronze,8773.17
CUST005553,0.8128,3,10790.18,6.0,82.0,Referral,Gold,8770.26
CUST010154,0.3553,7,24666.22,6.0,37.0,Paid Social,,8763.91
CUST008376,0.7374,3,11875.59,3.0,83.0,Paid Social,Silver,8757.06
CUST019018,0.9346,2,9362.689999999999,2.0,333.0,Paid Social,Bronze,8750.37
CUST016849,0.5914,4,14768.11,3.0,23.0,Paid Social,Bronze,8733.86
CUST003745,0.6895,4,12651.1,7.0,34.0,Paid Social,,8722.93
CUST000045,0.9606,2,9069.869999999999,2.0,246.0,Email Campaign,Bronze,8712.52
CUST003564,0.5226,5,16669.8,3.0,66.0,Organic Search,Bronze,8711.64
CUST003382,0.9799,1,8880.57,6.0,311.0,Email Campaign,Bronze,8702.07
CUST016866,0.3336,7,26052.87,3.0,151.0,Direct,Bronze,8691.24
CUST009834,0.4597,6,18890.09,2.0,31.0,Organic Search,Gold,8683.77
CUST005885,0.1912,9,45359.08,10.0,78.0,Organic Search,Bronze,8672.66
CUST009275,0.9222,2,9390.47,7.0,215.0,Direct,Platinum,8659.89
CUST011396,0.3648,7,23668.65,6.0,61.0,,Silver,8634.32
CUST006415,0.982,1,8790.63,3.0,388.0,Direct,Gold,8632.4
CUST002801,0.92,2,9381.64,5.0,148.0,Marketplace,Silver,8631.11
CUST015076,0.6166,4,13996.95,3.0,72.0,Paid Social,Bronze,8630.52
CUST008992,0.4713,5,18305.5,4.0,352.0,Paid Social,Silver,8627.38
CUST011528,0.9744,1,8827.8,3.0,304.0,Paid Social,Bronze,8601.81
CUST009677,0.1775,9,48460.2,11.0,44.0,Organic Search,Platinum,8601.69
CUST016471,0.9056,3,9486.42,4.0,106.0,Referral,Bronze,8590.9
CUST014009,0.6346,4,13529.43,3.0,115.0,Email Campaign,Silver,8585.78
CUST007266,0.8462,3,10145.21,2.0,129.0,Direct,Bronze,8584.88
CUST010438,0.9147,2,9380.98,1.0,99.0,,,8580.78
CUST016279,0.6872,4,12478.099999999999,5.0,51.0,Organic Search,Silver,8574.95
CUST015720,0.8384,3,10224.650000000001,6.0,163.0,Organic Search,Gold,8572.35
CUST006025,0.9662,1,8865.210000000001,2.0,348.0,Direct,Silver,8565.57
CUST004123,0.755,3,11341.25,5.0,44.0,,Bronze,8562.64
CUST007433,0.9466,2,9044.93,3.0,229.0,Influencer,Gold,8561.93
CUST000565,0.5104,5,16768.18,4.0,3.0,Email Campaign,Bronze,8558.48
CUST016985,0.3193,8,26737.719999999998,4.0,40.0,Organic Search,Gold,8537.35
CUST018989,0.1693,10,50389.72,13.0,20.0,Organic Search,Silver,8530.98
CUST006687,0.9749,1,8750.49,3.0,379.0,Organic Search,Silver,8530.85
CUST008734,0.8352,3,10207.76,1.0,62.0,Influencer,Bronze,8525.52
CUST011765,0.9551,2,8918.49,1.0,242.0,Influencer,Bronze,8518.05
CUST006311,0.9172,2,9278.94,6.0,151.0,Direct,Silver,8510.64
CUST000199,0.9714,1,8754.79,1.0,454.0,Direct,Bronze,8504.4
CUST019209,0.887,3,9585.94,1.0,143.0,Paid Social,Silver,8502.73
CUST013454,0.8132,3,10439.29,4.0,97.0,Email Campaign,Bronze,8489.23
CUST019386,0.3621,7,23406.05,8.0,3.0,Referral,Bronze,8475.33
CUST013918,0.9886,1,8566.16,2.0,303.0,Referral,Bronze,8468.51
CUST013598,0.8575,3,9867.09,6.0,79.0,Organic Search,Bronze,8461.03
CUST013658,0.3028,8,27932.76,6.0,49.0,Paid Social,Platinum,8458.04
CUST008608,0.727,4,11624.49,5.0,39.0,,Bronze,8451.0
CUST011232,0.9196,2,9189.3,4.0,101.0,Influencer,Gold,8450.48
CUST000463,0.981,1,8610.55,1.0,390.0,,,8446.95
CUST014847,0.8999,3,9386.470000000001,6.0,107.0,Paid Social,Bronze,8446.88
CUST003855,0.978,1,8631.24,1.0,206.0,Referral,Gold,8441.35
CUST008648,0.2624,8,32162.15,8.0,39.0,Organic Search,Silver,8439.35
CUST000843,0.4818,5,17501.88,2.0,101.0,,Bronze,8432.41
CUST013742,0.5761,4,14630.68,3.0,54.0,,Gold,8428.73
CUST010076,0.9652,1,8722.34,3.0,202.0,Email Campaign,Bronze,8418.8
CUST009180,0.9605,2,8762.24,3.0,193.0,Influencer,,8416.13
CUST001607,0.9201,2,9145.859999999999,2.0,117.0,Influencer,Silver,8415.11
CUST002365,0.9719,1,8643.529999999999,3.0,263.0,Organic Search,Bronze,8400.65
CUST014072,0.8876,3,9462.779999999999,5.0,127.0,Organic Search,Bronze,8399.16
CUST019481,0.5615,4,14956.55,1.0,88.0,Paid Social,Bronze,8398.1
CUST014097,0.2867,8,29272.26,11.0,27.0,Referral,Silver,8392.36
CUST013715,0.2924,8,28696.41,6.0,13.0,Organic Search,Bronze,8390.83
CUST002705,0.9712,1,8631.66,2.0,288.0,,Bronze,8383.07
CUST001359,0.3436,7,24396.86,5.0,17.0,Paid Social,Bronze,8382.76
CUST010194,0.5863,4,14296.89,4.0,102.0,Influencer,Bronze,8382.27
CUST006235,0.9662,1,8671.5,1.0,450.0,,Bronze,8378.4
CUST008431,0.9394,2,8915.27,4.0,105.0,Email Campaign,,8375.0
CUST002216,0.5014,5,16699.82,6.0,242.0,Organic Search,Silver,8373.29
CUST011862,0.8228,3,10168.8,7.0,48.0,Direct,Bronze,8366.89
CUST017508,0.7847,3,10654.810000000001,3.0,131.0,Email Campaign,Gold,8360.83
CUST002295,0.9248,2,9027.3,6.0,104.0,Organic Search,Silver,8348.45
CUST004042,0.8979,3,9283.14,4.0,229.0,,Bronze,8335.33
CUST016168,0.8494,3,9806.88,1.0,322.0,Influencer,Bronze,8329.96
CUST010769,0.9021,3,9231.01,4.0,150.0,Organic Search,Bronze,8327.29
CUST013944,0.9835,1,8465.130000000001,6.0,302.0,Organic Search,Silver,8325.46
CUST001438,0.978,1,8508.08,3.0,321.0,,Silver,8320.9
CUST018315,0.9767,1,8519.06,1.0,454.0,,Gold,8320.57
CUST010414,0.7372,3,11283.27,6.0,49.0,Referral,Silver,8318.03
CUST019868,0.3805,7,21817.73,4.0,6.0,Influencer,Silver,8301.65
CUST017086,0.6221,4,13342.009999999998,3.0,213.0,,Bronze,8300.06
CUST007542,0.9606,2,8637.59,7.0,225.0,Referral,Silver,8297.27
CUST015849,0.932,2,8884.529999999999,2.0,355.0,Organic Search,,8280.38
CUST011677,0.8895,3,9307.47,2.0,287.0,Paid Social,Bronze,8278.99
CUST018695,0.9378,2,8811.61,6.0,155.0,Referral,Bronze,8263.53
CUST004680,0.426,6,19257.79,4.0,19.0,Direct,Silver,8203.82
CUST011610,0.5046,5,16255.09,5.0,327.0,Referral,Bronze,8202.32
CUST015915,0.1639,10,50040.59,11.0,30.0,,Silver,8201.65
CUST005325,0.3151,8,26007.129999999997,5.0,91.0,,Bronze,8194.85
CUST004001,0.981,1,8340.259999999998,3.0,243.0,Influencer,Bronze,8181.8
CUST001702,0.3423,7,23900.18,5.0,24.0,Organic Search,Silver,8181.03
CUST008531,0.3951,7,20683.14,3.0,100.0,Paid Social,Silver,8171.91
CUST005150,0.949,2,8604.01,2.0,222.0,Paid Social,Bronze,8165.21
CUST014824,0.9224,2,8842.82,1.0,99.0,Referral,Bronze,8156.62
CUST017144,0.4273,6,19069.45,2.0,50.0,Organic Search,Bronze,8148.38
CUST005386,0.2634,8,30838.43,7.0,88.0,Influencer,Bronze,8122.84
CUST001908,0.2994,8,27109.92,6.0,18.0,Referral,Silver,8116.71
CUST019852,0.9438,2,8599.58,3.0,179.0,Organic Search,Bronze,8116.28
CUST003985,0.8484,3,9562.7,1.0,80.0,Marketplace,Bronze,8112.99
CUST015211,0.4753,5,17066.89,2.0,67.0,,Bronze,8111.89
CUST015948,0.987,1,8214.69,2.0,248.0,,Bronze,8107.9
CUST008805,0.9655,1,8397.15,4.0,183.0,Organic Search,Gold,8107.45
CUST018023,0.2135,9,37971.399999999994,9.0,13.0,Email Campaign,Bronze,8106.89
CUST002821,0.3379,7,23990.489999999998,3.0,103.0,Email Campaign,Bronze,8106.39
CUST003679,0.4438,6,18243.5,5.0,0.0,Referral,Bronze,8096.47
CUST004796,0.8472,3,9553.67,2.0,52.0,Marketplace,Bronze,8093.87
CUST002938,0.43,6,18819.77,9.0,5.0,Paid Social,Silver,8092.5
CUST012235,0.8925,3,9060.17,2.0,103.0,Paid Social,Silver,8086.2
CUST018952,0.9797,1,8241.99,4.0,256.0,Paid Social,Bronze,8074.68
CUST016026,0.867,3,9311.41,2.0,103.0,Direct,Bronze,8072.99
CUST005715,0.1673,10,48193.82,9.0,6.0,Direct,Gold,8062.83
CUST019447,0.9825,1,8201.73,1.0,361.0,Paid Social,Platinum,8058.2
CUST009688,0.7078,4,11383.72,3.0,76.0,Referral,Silver,8057.4
CUST002159,0.3049,8,26416.489999999998,8.0,102.0,,Silver,8054.39
CUST008797,0.8632,3,9314.64,1.0,95.0,Organic Search,Gold,8040.4
CUST011221,0.9752,1,8241.19,3.0,219.0,Marketplace,Silver,8036.81
CUST001864,0.378,7,21260.739999999998,4.0,98.0,Influencer,Bronze,8036.56
CUST015065,0.4449,6,18051.93,3.0,11.0,Direct,Silver,8031.3
CUST004124,0.7851,3,10226.42,10.0,65.0,Organic Search,Bronze,8028.76
CUST006253,0.9223,2,8701.560000000001,8.0,161.0,Direct,Bronze,8025.45
CUST003377,0.9576,2,8375.81,4.0,305.0,Paid Social,Bronze,8020.68
CUST010750,0.9473,2,8466.09,1.0,273.0,Paid Social,Bronze,8019.93
CUST012959,0.9798,1,8183.39,2.0,403.0,Organic Search,Silver,8018.09
CUST019113,0.9809,1,8156.34,1.0,283.0,Paid Social,,8000.55
CUST006376,0.7861,3,10171.07,5.0,107.0,Organic Search,Gold,7995.48
CUST019068,0.9515,2,8390.259999999998,5.0,227.0,Email Campaign,Gold,7983.33
CUST010975,0.9291,2,8576.68,1.0,210.0,Email Campaign,Gold,7968.59
CUST007467,0.8795,3,9051.04,3.0,123.0,Referral,Silver,7960.39
CUST009912,0.9749,1,8160.59,1.0,299.0,Influencer,Gold,7955.76
CUST003422,0.9582,2,8288.2,3.0,236.0,,Gold,7941.75
CUST004930,0.9695,1,8178.1,2.0,199.0,Influencer,Bronze,7928.67
CUST016355,0.3944,7,20096.22,4.0,35.0,Marketplace,,7925.95
CUST012288,0.8778,3,9026.54,3.0,99.0,Paid Social,Bronze,7923.5
CUST000281,0.928,2,8533.0,5.0,125.0,Paid Social,Silver,7918.62
CUST009232,0.4442,6,17820.44,4.0,13.0,Organic Search,Gold,7915.84
CUST012955,0.9455,2,8360.64,7.0,175.0,Referral,Gold,7904.99
CUST015535,0.3625,7,21789.86,1.0,400.0,Direct,Bronze,7898.82
CUST013890,0.1884,9,41893.0,8.0,78.0,Paid Social,,7892.64
CUST014217,0.1388,10,56773.66,6.0,21.0,Referral,Platinum,7880.18
CUST012683,0.8962,3,8767.05,3.0,97.0,Email Campaign,Platinum,7857.03
CUST001786,0.331,8,23720.13,4.0,18.0,Organic Search,,7851.36
CUST017454,0.3915,7,20053.260000000002,11.0,122.0,Organic Search,Bronze,7850.85
CUST007001,0.7959,3,9862.470000000001,4.0,48.0,Email Campaign,Bronze,7849.54
CUST011067,0.6905,4,11366.15,4.0,145.0,Direct,Silver,7848.33
CUST017020,0.9923,1,7904.33,2.0,369.0,Direct,Bronze,7843.47
CUST012107,0.937,2,8369.64,5.0,184.0,Influencer,Gold,7842.35
CUST015515,0.7233,4,10836.08,4.0,57.0,,Bronze,7837.74
CUST016955,0.9638,1,8108.54,4.0,213.0,,Silver,7815.01
CUST008184,0.303,8,25785.629999999997,7.0,7.0,Organic Search,Platinum,7813.05
CUST015960,0.531,5,14695.95,3.0,45.0,Paid Social,Bronze,7803.55
CUST007563,0.9091,2,8575.939999999999,2.0,165.0,Email Campaign,Bronze,7796.39
CUST012309,0.2141,9,36399.14,8.0,48.0,Influencer,Bronze,7793.06
CUST005031,0.8987,3,8667.79,3.0,177.0,Direct,Platinum,7789.74
CUST012090,0.8111,3,9601.289999999999,2.0,72.0,Referral,Bronze,7787.61
