product_id,unit_price_ghs,cost_price_ghs,stock_quantity,avg_rating,product_name,category,subcategory,brand,launch_date,is_active
PRD00940,3919.55,3349.02,406.0,4.46,Samsung Tablet 849,Phones & Tablets,Tablets,Nivea,2023-12-14,True
PRD00941,3041.35,1948.02,23.0,3.96,itel Camera 303,Electronics,Cameras,Kasapreko,2023-07-02,True
PRD00942,184.41,144.27,851.0,5.0,Unilever Diaper 685,Baby Products,Diapers,Midea,2022-04-09,True
PRD00943,2571.07,1979.7,652.0,4.06,Adidas Printer 313,Computing,Printers,Dell,2023-12-30,True
PRD00944,66.01,37.52,377.0,,Kasapreko Bag 136,Fashion,Bags,HP,2023-10-05,True
PRD00945,288.61,167.99,741.0,4.0,Lenovo Bag 114,Fashion,Bags,Woodin,2024-06-07,True
PRD00946,145.23,90.91,254.0,4.07,Nivea Audio 383,Electronics,,,2024-07-05,True
PRD00947,64.15,44.1,185.0,3.83,HP Snack 929,Groceries,Snacks,Midea,2022-01-17,True
PRD00948,136.46,94.23,561.0,3.2,Apple Toy 567,Baby Products,Toys,Puma,2024-04-28,True
PRD00949,87.17,66.79,497.0,3.6,Nasco Outdoor 712,Sports & Fitness,Outdoor,Dell,2023-04-16,True
PRD00950,310.27,202.58,182.0,3.98,Dell Bag 595,Fashion,Bags,Generic,2022-04-18,True
PRD00951,466.71,327.59,804.0,4.05,Kasapreko Bedding 274,Home & Kitchen,Bedding,Tecno,2022-02-02,True
PRD00952,651.7,518.73,458.0,3.85,Nivea Camera 964,Electronics,Cameras,Fan Milk,2022-04-28,True
PRD00953,602.92,448.35,721.0,3.77,Adidas Television 546,Electronics,Televisions,Nestle,2023-10-01,True
PRD00954,9086.03,5285.4,562.0,3.92,Infinix Laptop 234,Computing,Laptops,Apple,2022-10-26,True
PRD00955,10.84,6.03,533.0,3.95,Nasco Art 862,Books & Stationery,Art,Midea,2022-11-21,True
PRD00956,132.03,88.41,385.0,4.69,Dell Outdoor 359,Sports & Fitness,Outdoor,Generic,2022-11-13,True
PRD00957,18.09,15.54,516.0,4.46,Unilever Household 755,Groceries,Household,GTP,2024-07-05,True
PRD00958,1201.39,927.2,241.0,,Hisense Cleaning 196,Home & Kitchen,Cleaning,Adidas,2024-05-23,True
PRD00959,2725.18,1808.61,187.0,3.98,itel Cookware 234,Home & Kitchen,Cookware,Nasco,2023-05-17,True
PRD00960,43.1,24.77,601.0,2.91,Puma Cleaning 389,Home & Kitchen,Cleaning,Apple,2023-04-12,False
PRD00961,3407.81,2588.91,150.0,4.26,Generic Cookware 125,Home & Kitchen,Cookware,Adidas,2023-12-03,False
PRD00962,41.48,31.1,657.0,4.74,Dell Women's Clothing 216,Fashion,Women'S Clothing,Infinix,2022-07-31,True
PRD00963,5077.6,4050.22,510.0,,Nasco Storage 697,Computing,Storage,Fan Milk,2024-12-22,True
PRD00964,9605.09,6341.73,840.0,4.81,GTP Storage 622,Computing,Storage,Generic,2023-03-03,True
PRD00965,60.4,50.02,653.0,4.02,HP Art 388,Books & Stationery,Art,Generic,2022-11-06,True
PRD00966,1005.18,577.5,425.0,3.39,Dell Cleaning 810,Home & Kitchen,Cleaning,Hisense,2023-06-08,True
PRD00967,14.77,12.18,823.0,4.72,Apple Textbook 230,Books & Stationery,Textbooks,Dell,2023-11-01,True
PRD00968,9946.83,7246.16,619.0,,Fan Milk Storage 769,Computing,Storage,Samsung,2023-08-23,True
PRD00969,25.3,19.39,353.0,3.39,Midea Cookware 993,Home & Kitchen,Cookware,Kasapreko,2024-07-23,True
PRD00970,200.97,130.98,333.0,3.6,Fan Milk Small Appliance 476,Electronics,Small Appliances,Kasapreko,2023-02-02,True
PRD00971,137.24,106.81,0.0,4.35,Hisense Audio 987,Electronics,Audio,Nasco,2023-06-23,True
PRD00972,837.29,726.72,57.0,3.61,Hisense Phone Accessorie 126,Phones & Tablets,Phone Accessories,Nivea,2022-03-14,True
PRD00973,2211.25,1531.41,428.0,3.6,Nasco Power Bank 688,Phones & Tablets,Power Banks,Woodin,2022-09-06,True
PRD00974,398.12,322.4,745.0,4.42,Tecno Supplement 355,Sports & Fitness,Supplements,Kasapreko,2024-02-08,True
PRD00975,59.55,41.27,319.0,3.34,Fan Milk Women's Clothing 400,Fashion,Women'S Clothing,Kasapreko,2022-03-23,True
PRD00976,25.22,22.0,813.0,3.95,Nestle Haircare 110,Health & Beauty,Haircare,Tecno,2022-11-16,True
PRD00977,192.78,119.0,103.0,4.07,Nasco Footwear 201,Fashion,Footwear,Kasapreko,2022-06-30,True
PRD00978,168.83,127.8,883.0,,Puma Footwear 441,Fashion,Footwear,Nivea,2022-04-22,True
PRD00979,44.58,33.02,185.0,3.87,HP Bedding 473,Home & Kitchen,Bedding,Nivea,2024-03-07,True
PRD00980,4321.83,2610.33,380.0,5.0,Unilever Printer 481,Computing,Printers,Dell,2023-11-01,True
PRD00981,31.69,26.09,876.0,5.0,Infinix Fiction 405,Books & Stationery,Fiction,Dell,2024-08-07,True
PRD00982,236.01,173.81,631.0,3.74,Nivea Toy 427,Baby Products,Toys,Lenovo,2024-10-14,True
PRD00983,108.22,60.14,453.0,4.25,Nivea Snack 895,Groceries,Snacks,Woodin,2023-09-15,True
PRD00984,722.66,439.12,641.0,4.09,GTP Footwear 367,Fashion,Footwear,itel,2024-02-07,True
PRD00985,1898.5,1271.61,79.0,3.34,Kasapreko Storage 671,Computing,Storage,Hisense,2024-02-07,True
PRD00986,131.37,111.55,758.0,,GTP Supplement 307,Sports & Fitness,Supplements,Midea,2024-12-16,True
PRD00987,209.77,129.91,867.0,3.68,HP Men's Clothing 604,Fashion,Men'S Clothing,Nasco,2023-04-21,False
PRD00988,4260.38,,705.0,3.89,Samsung Smartphone 869,Phones & Tablets,Smartphones,Woodin,2023-01-17,True
PRD00989,61.22,38.44,289.0,4.27,Adidas Women's Clothing 710,Fashion,Women'S Clothing,Hisense,2024-12-22,True
PRD00990,35.62,23.35,713.0,3.42,Samsung Household 366,Groceries,Household,Infinix,2024-01-07,True
PRD00991,545.32,444.28,856.0,3.94,itel Supplement 551,Health & Beauty,Supplements,Tecno,2024-01-20,True
PRD00992,189.32,125.65,759.0,4.19,Nivea Snack 597,Groceries,Snacks,Nestle,2023-12-08,True
PRD00993,45.21,31.99,403.0,3.86,Dell Beverage 780,Groceries,Beverages,HP,2024-01-31,True
PRD00994,407.25,,404.0,3.88,Samsung Small Appliance 560,Electronics,Small Appliances,Woodin,2023-08-19,True
PRD00995,64.84,39.36,696.0,,Samsung Gym Equipment 807,Sports & Fitness,Gym Equipment,Nivea,2023-11-14,True
PRD00996,468.95,302.99,838.0,,Tecno Bag 406,Fashion,Bags,Nasco,2023-05-19,True
PRD00997,104.71,86.63,500.0,4.01,Unilever Supplement 228,Health & Beauty,Supplements,Adidas,2024-11-08,False
PRD00998,321.74,219.56,251.0,4.22,Woodin Power Bank 461,Phones & Tablets,Power Banks,Kasapreko,2023-12-23,True
PRD00999,238.81,187.45,450.0,3.34,Adidas Textbook 354,Books & Stationery,Textbooks,Nivea,2022-08-29,True
PRD01000,6615.51,5466.21,95.0,2.71,Nivea Television 998,Electronics,Televisions,Nivea,2024-12-03,True
PRD01001,798.6,666.88,738.0,3.74,Generic Phone Accessorie 147,Phones & Tablets,Phone Accessories,GTP,2024-11-22,True
PRD01002,281.5,244.19,839.0,3.4,Midea Footwear 920,Fashion,Footwear,Nasco,2022-01-27,True
PRD01003,9939.1,8378.44,164.0,,Infinix Storage 229,Computing,Storage,Midea,2024-10-16,True
PRD01004,1058.94,755.64,495.0,3.05,Generic Storage 873,Computing,Storage,Fan Milk,2022-04-10,True
PRD01005,164.77,101.54,712.0,3.87,Unilever Haircare 613,Health & Beauty,Haircare,Kasapreko,2024-05-03,True
PRD01006,92.7,54.82,219.0,5.0,Fan Milk Bag 906,Fashion,Bags,Hisense,2023-09-09,True
PRD01007,152.7,89.12,624.0,4.18,Dell Outdoor 924,Sports & Fitness,Outdoor,Lenovo,2022-07-06,True
PRD01008,473.96,354.49,472.0,3.79,Adidas Footwear 496,Fashion,Footwear,Adidas,2024-05-21,True
PRD01009,13.72,9.43,480.0,4.07,Nestle Pantry 198,Groceries,Pantry,HP,2024-01-29,True
PRD01010,55.17,40.58,573.0,4.23,HP Footwear 632,Fashion,Footwear,Apple,2022-02-07,False
PRD01011,80.81,69.06,594.0,3.93,Puma Haircare 386,Health & Beauty,Haircare,Woodin,2022-01-16,True
PRD01012,353.99,305.6,889.0,4.47,Dell Cookware 280,Home & Kitchen,Cookware,Hisense,2023-12-03,True
PRD01013,393.5,312.48,139.0,4.46,Nasco Bag 880,Fashion,Bags,itel,2024-03-31,True
PRD01014,15.29,10.26,617.0,3.62,Tecno Art 783,Books & Stationery,Art,Nivea,2023-11-06,True
PRD01015,246.41,200.89,308.0,4.28,Adidas Men's Clothing 678,Fashion,Men'S Clothing,,2022-12-08,True
PRD01016,1367.07,812.94,465.0,4.08,Adidas Printer 311,Computing,Printers,Apple,2024-01-01,True
PRD01017,87.72,69.66,483.0,3.95,Infinix Haircare 769,Health & Beauty,Haircare,Dell,2024-12-20,True
PRD01018,24.72,19.15,341.0,3.51,Generic Toy 284,Baby Products,Toys,Hisense,2022-02-01,True
PRD01019,1818.6,1406.93,881.0,4.45,Lenovo Tablet 642,Phones & Tablets,Tablets,Adidas,2022-05-26,True
PRD01020,64.19,46.09,383.0,3.9,Nasco Women's Clothing 133,Fashion,Women'S Clothing,Nivea,2022-06-20,True
PRD01021,1783.77,1525.04,411.0,4.13,Generic Supplement 541,Sports & Fitness,Supplements,Nestle,2023-09-25,True
PRD01022,10.07,7.7,164.0,4.06,Puma Beverage 645,Groceries,Beverages,Generic,2023-08-20,True
PRD01023,119.41,74.49,122.0,3.15,Woodin Textbook 702,Books & Stationery,Textbooks,Kasapreko,2024-06-09,True
PRD01024,84.41,70.73,230.0,4.16,Puma Furniture 464,Home & Kitchen,Furniture,Woodin,2022-09-06,True
PRD01025,50.05,43.86,713.0,3.05,Apple Supplement 704,Health & Beauty,Supplements,Samsung,2024-09-08,True
PRD01026,244.98,206.46,494.0,4.59,HP Audio 481,Electronics,Audio,Midea,2024-05-01,True
PRD01027,47.09,39.44,31.0,,Apple Fiction 607,Books & Stationery,,Samsung,2023-03-10,True
PRD01028,450.66,290.15,24.0,3.4,Infinix Women's Clothing 446,Fashion,Women'S Clothing,Samsung,2022-11-29,False
PRD01029,9.17,5.64,655.0,4.05,Nivea Beverage 361,Groceries,Beverages,Apple,2022-06-24,True
PRD01030,871.93,663.94,326.0,4.9,Adidas Women's Clothing 198,Fashion,Women'S Clothing,Infinix,2022-02-20,True
PRD01031,268.56,168.7,483.0,4.45,HP Bedding 167,Home & Kitchen,Bedding,Midea,2022-09-25,True
PRD01032,8.24,5.46,652.0,4.72,Nestle Household 700,Groceries,Household,itel,2022-10-20,True
PRD01033,1723.05,1073.49,650.0,3.63,Kasapreko Bedding 812,Home & Kitchen,Bedding,Nivea,2023-06-10,True
PRD01034,55.06,44.13,149.0,3.88,GTP Gym Equipment 282,Sports & Fitness,Gym Equipment,Midea,2023-07-11,True
PRD01035,48.68,38.5,358.0,3.78,Unilever Bag 237,Fashion,Bags,Nestle,2022-06-25,True
PRD01036,120.6,,871.0,4.12,Generic Supplement 955,Health & Beauty,Supplements,Infinix,2024-03-12,True
PRD01037,62.71,45.91,779.0,3.49,Kasapreko Men's Clothing 237,Fashion,Men'S Clothing,Woodin,2024-02-04,True
PRD01038,785.97,626.24,208.0,3.06,itel Women's Clothing 530,Fashion,Women'S Clothing,Fan Milk,2024-08-04,True
PRD01039,499.77,293.78,297.0,3.66,Hisense Women's Clothing 310,Fashion,Women'S Clothing,GTP,2024-06-22,True
PRD01040,1745.76,1190.46,367.0,3.97,Unilever Monitor 396,Computing,Monitors,Infinix,2024-02-07,True
PRD01041,385.71,239.9,21.0,4.5,Infinix Phone Accessorie 281,Phones & Tablets,Phone Accessories,Nivea,2022-08-21,True
PRD01042,335.755,,866.0,3.86,Puma Supplement 410,Health & Beauty,Supplements,Unilever,2024-12-26,True
PRD01043,279.05,174.12,345.0,3.87,Puma Fragrance 758,Health & Beauty,Fragrance,Puma,2024-10-30,True
PRD01044,385.02,227.54,861.0,3.95,Fan Milk Supplement 143,Health & Beauty,Supplements,Fan Milk,2023-06-07,True
PRD01045,1320.48,1122.72,351.0,,Tecno Smartphone 614,Phones & Tablets,Smartphones,Nivea,2022-06-12,True
PRD01046,61.62,40.1,123.0,4.17,Fan Milk Women's Clothing 116,Fashion,Women'S Clothing,itel,2023-10-24,True
PRD01047,2712.57,1662.57,717.0,3.04,Woodin Monitor 299,Computing,Monitors,Unilever,2022-09-10,True
PRD01048,12.75,8.71,165.0,3.99,itel Beverage 450,Groceries,Beverages,Nivea,2023-03-09,True
PRD01049,42.9,34.72,767.0,3.19,Midea Baby Care 810,Baby Products,Baby Care,Dell,2022-02-02,False
PRD01050,177.24,132.21,583.0,,Lenovo Camera 522,Electronics,Cameras,Dell,2023-07-04,True
PRD01051,260.67,227.44,791.0,4.46,Samsung Haircare 829,Health & Beauty,Haircare,Hisense,2022-01-22,True
PRD01052,4301.85,2454.97,22.0,2.48,Apple Monitor 820,Computing,Monitors,Nestle,2024-08-23,False
PRD01053,3435.24,2982.13,635.0,4.04,Unilever Audio 363,Electronics,Audio,Woodin,2024-10-04,True
PRD01054,466.63,373.85,287.0,3.53,Dell Laptop 605,Computing,Laptops,Hisense,2022-02-16,True
PRD01055,3540.22,2712.95,215.0,3.87,Puma Audio 402,Electronics,,Adidas,2022-11-07,True
PRD01056,35.64,27.03,558.0,3.72,Lenovo Supplement 340,Health & Beauty,Supplements,Apple,2024-03-14,True
PRD01057,320.2,258.59,672.0,3.74,Midea Supplement 276,Sports & Fitness,Supplements,Puma,2022-04-16,True
PRD01058,531.03,390.15,673.0,4.82,Samsung Audio 655,Electronics,Audio,Lenovo,2024-03-31,True
PRD01059,510.72,402.03,865.0,4.44,HP Bedding 113,Home & Kitchen,Bedding,Infinix,2023-05-28,True
PRD01060,16.02,11.79,124.0,,Nasco Supplement 370,Health & Beauty,Supplements,Adidas,2023-01-04,False
PRD01061,181.59,118.13,650.0,3.74,Woodin Fiction 948,Books & Stationery,Fiction,Tecno,2022-04-12,True
PRD01062,95.27,73.47,427.0,2.87,Hisense Skincare 258,Health & Beauty,Skincare,,2022-12-17,True
PRD01063,121.27,81.97,0.0,5.0,Nestle Small Appliance 470,Electronics,Small Appliances,Midea,2022-01-20,True
PRD01064,113.905,19.84,821.0,3.67,HP Fragrance 474,Health & Beauty,Fragrance,Hisense,2022-10-31,True
PRD01065,513.92,442.66,70.0,4.29,Dell Bag 216,Fashion,Bags,Hisense,2022-09-17,True
PRD01066,100.34,70.67,574.0,3.23,Fan Milk Office Supplie 869,Books & Stationery,,Nivea,2024-01-10,True
PRD01067,87.16,48.61,347.0,4.01,Fan Milk Bag 163,Fashion,Bags,Samsung,2024-08-28,True
PRD01068,57.75,42.66,752.0,4.98,Infinix Supplement 839,Health & Beauty,Supplements,Adidas,2024-08-21,True
PRD01069,4131.61,3300.34,26.0,4.14,Nestle Power Bank 133,Phones & Tablets,Power Banks,Apple,2023-07-08,True
PRD01070,207.29,134.8,403.0,4.5,Infinix Bag 690,Fashion,Bags,Samsung,2022-12-02,True
PRD01071,2230.56,1341.24,352.0,4.24,Hisense Gym Equipment 299,Sports & Fitness,Gym Equipment,Nestle,2024-09-24,True
PRD01072,584.34,339.01,650.0,3.8,Hisense Fragrance 489,Health & Beauty,Fragrance,Apple,2022-07-08,True
PRD01073,37.74,32.23,825.0,3.9,GTP Men's Clothing 423,Fashion,Men'S Clothing,HP,2023-06-10,True
PRD01074,107.64,62.73,324.0,4.43,Lenovo Sportswear 395,Sports & Fitness,Sportswear,Nivea,2022-05-14,True
PRD01075,76.83,,58.0,4.12,Infinix Diaper 113,Baby Products,Diapers,Hisense,2024-12-28,True
PRD01076,125.39,106.65,827.0,4.49,Generic Women's Clothing 447,Fashion,Women'S Clothing,Unilever,2024-12-09,True
PRD01077,580.82,320.42,751.0,4.73,Adidas Furniture 273,Home & Kitchen,Furniture,Samsung,2023-09-06,True
PRD01078,1226.21,1000.13,322.0,4.57,Apple Furniture 432,Home & Kitchen,Furniture,Unilever,2024-03-10,True
PRD01079,33.31,25.78,609.0,5.0,HP Skincare 710,Health & Beauty,Skincare,Nestle,2024-08-12,True
PRD01080,326.95,284.42,420.0,4.85,GTP Women's Clothing 937,Fashion,Women'S Clothing,HP,2022-08-13,True
PRD01081,133.42,113.31,737.0,3.79,Nasco Small Appliance 592,Electronics,Small Appliances,Midea,2023-03-16,True
PRD01082,329.05,,200.0,4.32,Nestle Supplement 954,Sports & Fitness,Supplements,Nasco,2024-10-02,True
PRD01083,351.82,196.97,468.0,4.45,Dell Gym Equipment 439,Sports & Fitness,Gym Equipment,,2022-01-15,True
PRD01084,294.47,239.55,730.0,3.99,Fan Milk Toy 575,Baby Products,Toys,Lenovo,2024-01-23,True
PRD01085,62.7,45.36,761.0,4.15,HP Textbook 157,Books & Stationery,Textbooks,Lenovo,2023-10-15,True
PRD01086,174.9,101.72,784.0,3.35,Unilever Household 318,Groceries,Household,Generic,2022-08-19,True
PRD01087,19.39,13.16,584.0,3.45,Generic Pantry 454,Groceries,Pantry,Midea,2024-05-16,True
PRD01088,60.4,52.64,446.0,4.05,Dell Beverage 469,Groceries,Beverages,Kasapreko,2024-09-03,True
PRD01089,214.99,122.22,608.0,3.87,itel Cleaning 731,Home & Kitchen,Cleaning,Nasco,2024-11-05,True
PRD01090,151.63,115.03,311.0,2.66,Midea Women's Clothing 295,Fashion,Women'S Clothing,Infinix,2024-08-16,True
PRD01091,913.05,527.96,96.0,3.85,Generic Television 769,Electronics,Televisions,Lenovo,2024-07-08,True
PRD01092,365.76,239.96,442.0,4.33,Hisense Skincare 990,Health & Beauty,Skincare,Unilever,2023-10-30,True
PRD01093,242.07,188.81,609.0,,Infinix Audio 350,Electronics,Audio,itel,2023-11-16,True
PRD01094,8905.04,6403.57,696.0,3.89,Puma Audio 140,Electronics,Audio,Apple,2023-04-08,True
PRD01095,181.29,100.68,886.0,3.44,Infinix Bedding 304,Home & Kitchen,Bedding,Fan Milk,2024-08-14,True
PRD01096,297.51,216.25,468.0,4.16,Fan Milk Women's Clothing 205,Fashion,Women'S Clothing,Hisense,2022-03-07,True
PRD01097,1378.26,1101.31,449.0,3.5,itel Television 342,Electronics,Televisions,Hisense,2022-10-12,True
PRD01098,73.35,63.84,563.0,4.54,Lenovo Toy 797,Baby Products,Toys,GTP,2022-02-01,True
PRD01099,654.24,493.51,98.0,,Fan Milk Diaper 730,Baby Products,,Infinix,2023-09-15,True
PRD01100,11686.24,7259.67,879.0,3.12,Generic Storage 750,Computing,Storage,itel,2024-08-04,True
PRD01101,214.62,130.38,697.0,3.83,Kasapreko Smartphone 913,Phones & Tablets,Smartphones,Generic,2024-12-17,True
PRD01102,459.06,313.51,104.0,4.29,Tecno Bag 789,Fashion,Bags,Adidas,2022-09-12,True
PRD01103,120.41,67.77,444.0,,Kasapreko Beverage 105,Groceries,Beverages,Hisense,2022-04-19,True
PRD01104,113.59,86.3,745.0,4.8,Unilever Diaper 457,Baby Products,Diapers,Nestle,2024-06-28,True
PRD01105,5289.67,,485.0,4.1,Kasapreko Printer 274,Computing,Printers,Nasco,2023-12-05,True
PRD01106,255.075,199.95,765.0,3.87,Lenovo Snack 756,Groceries,Snacks,Kasapreko,2024-05-06,True
PRD01107,3835.04,2226.4,57.0,3.98,Lenovo Smartphone 372,Phones & Tablets,Smartphones,Puma,2024-04-01,True
PRD01108,246.27,213.06,41.0,4.55,Nestle Men's Clothing 702,Fashion,Men'S Clothing,,2024-06-18,True
PRD01109,388.23,280.61,439.0,4.32,Adidas Office Supplie 145,Books & Stationery,Office Supplies,itel,2024-06-02,True
PRD01110,1334.03,1138.93,779.0,3.67,Nivea Laptop 941,Computing,Laptops,Dell,2024-09-08,True
PRD01111,1275.33,1079.63,587.0,3.73,itel Laptop 754,Computing,Laptops,Adidas,2024-08-11,True
PRD01112,77.51,53.63,418.0,3.07,HP Bag 487,Fashion,Bags,Samsung,2022-08-25,True
PRD01113,160.44,129.18,228.0,4.85,HP Fragrance 703,Health & Beauty,Fragrance,Nivea,2024-09-08,True
PRD01114,1516.1,1165.6,85.0,3.3,Adidas Gym Equipment 953,Sports & Fitness,Gym Equipment,Woodin,2024-08-14,True
PRD01115,122.04,88.47,468.0,,Infinix Fiction 771,Books & Stationery,Fiction,Nivea,2023-08-08,False
PRD01116,1686.67,1458.01,551.0,4.27,Unilever Power Bank 979,Phones & Tablets,Power Banks,HP,2024-12-06,True
PRD01117,2437.09,1562.17,48.0,4.03,Dell Monitor 680,Computing,Monitors,Hisense,2024-06-17,True
PRD01118,70.02,48.28,750.0,3.49,Nasco Pantry 100,Groceries,Pantry,Dell,2024-02-02,False
PRD01119,1071.11,819.92,617.0,4.58,Woodin Television 712,Electronics,Televisions,Fan Milk,2024-04-12,True
PRD01120,437.23,374.68,402.0,4.09,Nestle Gym Equipment 764,Sports & Fitness,Gym Equipment,Midea,2024-07-16,True
PRD01121,39.51,25.61,688.0,4.16,Woodin Skincare 466,Health & Beauty,Skincare,GTP,2022-03-11,True
PRD01122,2194.05,1229.41,195.0,4.73,Tecno Power Bank 585,Phones & Tablets,Power Banks,Unilever,2022-05-31,True
PRD01123,37.73,27.42,442.0,4.56,HP Diaper 421,Baby Products,Diapers,,2022-01-30,True
PRD01124,7900.22,4820.24,11.0,4.02,Apple Printer 319,Computing,Printers,Midea,2022-01-22,True
PRD01125,69.48,44.14,508.0,4.91,Nivea Women's Clothing 282,Fashion,Women'S Clothing,Kasapreko,2023-12-18,True
PRD01126,667.72,441.68,417.0,3.75,Kasapreko Cleaning 485,Home & Kitchen,Cleaning,Nivea,2023-01-15,True
PRD01127,46.75,30.31,308.0,4.95,Apple Cleaning 904,Home & Kitchen,Cleaning,Nestle,2023-01-02,True
PRD01128,358.25,248.93,663.0,3.88,Generic Fragrance 823,Health & Beauty,Fragrance,Dell,2023-09-03,True
PRD01129,18.295,11.78,543.0,3.81,Tecno Skincare 464,Health & Beauty,Skincare,Nasco,2024-02-23,True
PRD01130,126.85,76.72,185.0,3.27,Lenovo Textbook 341,Books & Stationery,Textbooks,Apple,2022-11-08,True
PRD01131,77.64,61.16,465.0,3.54,Woodin Art 582,Books & Stationery,Art,Fan Milk,2024-03-07,True
PRD01132,816.71,638.17,254.0,4.29,Adidas Cookware 537,Home & Kitchen,Cookware,Kasapreko,2023-10-22,True
PRD01133,1077.13,356.72,720.0,4.44,Midea Tablet 396,Phones & Tablets,Tablets,Midea,2023-03-06,True
PRD01134,16.18,13.28,876.0,4.04,Infinix Beverage 794,Groceries,Beverages,Unilever,2023-11-09,False
PRD01135,17.86,9.97,181.0,3.74,Midea Textbook 280,Books & Stationery,Textbooks,Nasco,2022-01-03,True
PRD01136,308.6,261.69,74.0,3.16,Nasco Footwear 240,Fashion,Footwear,Samsung,2022-08-16,True
PRD01137,405.85,314.09,869.0,3.2,Nivea Footwear 986,Fashion,Footwear,Fan Milk,2022-02-26,True
PRD01138,397.84,316.99,459.0,3.59,Nestle Men's Clothing 977,Fashion,Men'S Clothing,Nestle,2024-10-03,True
PRD01139,5372.24,3158.94,73.0,3.96,Dell Phone Accessorie 479,Phones & Tablets,Phone Accessories,Unilever,2022-12-30,False
PRD01140,551.1,446.38,572.0,4.03,Infinix Fragrance 499,Health & Beauty,Fragrance,Kasapreko,2022-10-24,True
PRD01141,173.95,184.56,650.0,3.15,Unilever Bag 721,Fashion,Bags,itel,2023-08-12,True
PRD01142,18.93,11.61,839.0,3.99,Lenovo Beverage 519,Groceries,Beverages,itel,2023-06-03,True
PRD01143,33.21,19.18,28.0,3.97,Hisense Baby Food 858,Baby Products,Baby Food,Nestle,2022-06-05,True
PRD01144,130.74,111.48,236.0,4.45,Unilever Baby Care 578,Baby Products,Baby Care,GTP,2024-09-04,True
PRD01145,173.95,100.42,771.0,3.02,Generic Women's Clothing 849,Fashion,Women'S Clothing,HP,2023-08-14,True
PRD01146,860.14,486.15,471.0,3.03,Tecno Men's Clothing 349,Fashion,Men'S Clothing,Lenovo,2023-07-12,True
PRD01147,88.58,62.6,827.0,2.99,Kasapreko Pantry 560,Groceries,Pantry,itel,2022-02-13,True
PRD01148,13.23,11.55,575.0,3.93,Infinix Beverage 734,Groceries,Beverages,HP,2024-02-24,True
PRD01149,49.98,43.04,587.0,3.71,Kasapreko Bedding 508,Home & Kitchen,Bedding,Nestle,2022-07-13,True
PRD01150,41.93,28.15,589.0,3.87,GTP Outdoor 696,Sports & Fitness,Outdoor,Infinix,2024-12-08,True
PRD01151,2324.86,1934.73,107.0,3.69,Tecno Printer 242,Computing,Printers,Kasapreko,2023-08-20,True
PRD01152,80.98,49.22,768.0,4.46,Tecno Gym Equipment 989,Sports & Fitness,Gym Equipment,GTP,2023-12-25,True
PRD01153,294.2,188.57,821.0,3.95,Woodin Power Bank 510,Phones & Tablets,Power Banks,Infinix,2024-09-09,True
PRD01154,585.7,448.56,0.0,4.11,Apple Laptop 715,Computing,Laptops,Fan Milk,2023-05-08,True
PRD01155,173.5,142.22,456.0,3.88,Kasapreko Cookware 612,Home & Kitchen,Cookware,Adidas,2023-09-04,True
PRD01156,5298.59,3447.66,210.0,3.52,HP Smartphone 890,Phones & Tablets,Smartphones,Nestle,2023-09-20,True
PRD01157,232.2,158.72,151.0,4.41,Samsung Smartphone 928,Phones & Tablets,Smartphones,Fan Milk,2024-11-27,True
PRD01158,3003.15,1948.34,324.0,3.48,Fan Milk Power Bank 944,Phones & Tablets,Power Banks,Nasco,2024-12-16,True
PRD01159,813.01,653.36,580.0,3.93,Woodin Bag 753,Fashion,Bags,,2024-01-03,True
PRD01160,65.41,,131.0,3.93,Woodin Snack 844,Groceries,Snacks,Fan Milk,2024-06-15,True
PRD01161,1073.2,792.61,180.0,3.34,Puma Power Bank 126,Phones & Tablets,Power Banks,Apple,2024-04-16,True
PRD01162,27.37,18.0,737.0,4.43,Woodin Supplement 118,Health & Beauty,Supplements,GTP,2023-09-07,False
PRD01163,86.15,65.55,237.0,3.26,Adidas Toy 423,Baby Products,Toys,Fan Milk,2023-03-24,False
PRD01164,10577.28,5832.27,783.0,3.74,Fan Milk Storage 439,Computing,Storage,Adidas,2022-07-29,True
PRD01165,2153.86,1609.61,531.0,4.77,Adidas Printer 599,Computing,Printers,Infinix,2024-07-07,True
PRD01166,165.77,144.36,260.0,4.19,Dell Diaper 940,Baby Products,Diapers,Generic,2022-04-13,False
PRD01167,482.99,409.84,403.0,,GTP Baby Food 107,Baby Products,Baby Food,itel,2024-10-30,True
PRD01168,226.555,285.02,382.0,3.9,Tecno Bedding 862,Home & Kitchen,Bedding,Lenovo,2024-04-06,True
PRD01169,30.6,17.05,276.0,4.03,Tecno Baby Food 105,Baby Products,Baby Food,Midea,2023-07-01,True
PRD01170,3057.88,2072.74,363.0,3.41,Adidas Phone Accessorie 619,Phones & Tablets,Phone Accessories,GTP,2023-06-30,True
PRD01171,170.59,135.22,761.0,3.91,Samsung Footwear 673,Fashion,Footwear,Tecno,2023-03-07,True
PRD01172,58.01,31.84,724.0,5.0,Generic Household 376,Groceries,Household,Unilever,2022-04-08,True
PRD01173,6942.46,5425.64,893.0,4.22,Unilever Audio 265,Electronics,Audio,HP,2022-08-06,False
PRD01174,8.7,7.14,593.0,4.11,Unilever Snack 402,Groceries,Snacks,Nestle,2024-03-04,True
PRD01175,600.8,369.4,598.0,3.92,Unilever Cookware 134,Home & Kitchen,Cookware,Woodin,2024-04-10,True
