review_id,order_id,customer_id,product_id,review_timestamp,rating,review_title,review_text,helpful_votes,verified_purchase
REV0004763,ORD0058290,CUST018879,PRD00391,2025-10-05 17:23:19,3.0,Average,Colour is slightly different from the pictures.,6.0,True
REV0013668,ORD0006607,CUST002141,PRD00448,2025-12-23 16:03:17,4.0,Delivery was slow,Setup was straightforward and it works well.,4.0,True
REV0010671,ORD0027553,CUST008919,PRD00810,2026-03-14 21:02:33,2.0,Poor packaging,,0.0,True
REV0013025,ORD0054703,CUST017742,PRD00848,2026-05-26 10:22:29,5.0,Not as described,Setup was straightforward and it works well.,2.0,True
REV0000345,ORD0032729,CUST010608,PRD00130,2025-12-29 10:17:11,,Highly recommend,Rider was polite and the package was sealed.,2.0,True
REV0003336,ORD0052352,CUST016937,PRD01074,2025-03-28 19:24:06,4.0,,Stopped working after two weeks of use.,3.0,True
REV0011567,ORD0021606,CUST006984,PRD00654,2026-02-13 17:39:07,4.0,Excellent quality,Setup was straightforward and it works well.,0.0,True
REV0009256,ORD0006769,CUST002192,PRD00277,2025-05-13 17:21:49,,Not as described,Item arrived later than the estimated date.,3.0,True
REV0014103,ORD0024183,CUST007828,PRD00822,2026-07-04 18:43:53,3.0,Fast delivery,Item arrived later than the estimated date.,3.0,True
REV0018342,ORD0020102,CUST006553,PRD00550,2025-11-15 23:02:02,3.0,Average,Setup was straightforward and it works well.,1.0,True
REV0014104,ORD0040342,CUST013121,PRD00973,2025-12-07 17:21:15,,Damaged on arrival,Quality is decent for the price paid.,4.0,True
REV0016098,ORD0023187,CUST007503,PRD00601,2026-05-04 13:18:58,4.0,Fast delivery,"Good value, I have ordered a second one.",1.0,True
REV0002393,ORD0054887,CUST017812,PRD00409,2026-01-08 15:55:20,3.0,Very good,Quality is decent for the price paid.,2.0,True
REV0001494,ORD0010825,CUST003489,PRD00296,2025-08-25 14:47:31,4.0,Very good,Setup was straightforward and it works well.,3.0,True
REV0007554,ORD0051131,CUST016522,PRD00048,2026-04-16 13:36:59,3.0,Highly recommend,Setup was straightforward and it works well.,0.0,True
REV0013484,ORD0000465,CUST000126,PRD00145,2026-05-01 08:15:59,3.0,Poor packaging,Item arrived later than the estimated date.,0.0,True
REV0012355,ORD0013653,CUST004414,PRD00972,2026-03-07 11:47:40,3.0,Highly recommend,Item arrived later than the estimated date.,2.0,True
REV0015824,ORD0010532,CUST003391,PRD01393,2026-05-19 17:00:29,4.0,Value for money,Quality is decent for the price paid.,1.0,True
REV0001769,ORD0021158,CUST006882,PRD00355,2026-06-15 17:20:37,5.0,Damaged on arrival,Quality is decent for the price paid.,1.0,True
REV0013207,ORD0013757,CUST004436,PRD01107,2026-03-16 09:51:47,4.0,Fast delivery,Item arrived later than the estimated date.,1.0,True
REV0009548,ORD0027503,CUST008891,PRD00068,2026-04-10 14:12:51,,Would buy again,Stopped working after two weeks of use.,2.0,True
REV0007518,ORD0041588,CUST004269,PRD00598,2025-05-01 19:31:06,4.0,Poor packaging,"Good value, I have ordered a second one.",1.0,True
REV0012837,ORD0055644,CUST018038,PRD00730,2025-11-25 07:14:29,4.0,Value for money,Item arrived later than the estimated date.,0.0,True
REV0012305,ORD0016047,CUST005178,PRD00550,2026-02-15 13:29:46,3.0,Highly recommend,Setup was straightforward and it works well.,1.0,True
REV0011730,ORD0011870,CUST003848,PRD00270,2025-03-21 14:09:30,5.0,Not as described,"Good value, I have ordered a second one.",2.0,True
REV0016127,ORD0034584,CUST011232,PRD00268,2025-11-30 15:03:50,4.0,Delivery was slow,Setup was straightforward and it works well.,0.0,True
REV0016220,ORD0020187,CUST006571,PRD01015,2026-03-02 11:20:04,5.0,Excellent quality,Item arrived later than the estimated date.,1.0,True
REV0016778,ORD0034684,CUST011274,PRD00704,2025-08-25 15:17:30,,Fast delivery,Packaging was torn but the item is fine.,0.0,True
REV0005107,ORD0049068,CUST015851,PRD00305,2025-04-07 14:12:44,4.0,Excellent quality,Stopped working after two weeks of use.,3.0,True
REV0006146,ORD0005762,CUST001882,PRD00730,2025-01-25 22:03:41,5.0,Excellent quality,"Good value, I have ordered a second one.",3.0,True
REV0000468,ORD0028997,CUST009375,PRD00757,2025-11-09 06:43:35,3.0,,Stopped working after two weeks of use.,2.0,True
REV0014170,ORD0044004,CUST014258,PRD00432,2026-02-05 17:23:41,3.0,Excellent quality,"Product works as expected, no complaints so far.",2.0,True
REV0006428,ORD0027305,CUST008842,PRD00824,2025-04-12 17:44:35,5.0,Very good,"Good value, I have ordered a second one.",1.0,True
REV0006628,ORD0058203,CUST018854,PRD00259,2025-09-11 08:16:16,4.0,Damaged on arrival,,3.0,True
REV0014905,ORD0044890,CUST014560,PRD00853,2026-01-24 23:06:17,5.0,Excellent quality,Setup was straightforward and it works well.,1.0,True
REV0001698,ORD0023593,CUST007631,PRD00663,2025-07-13 11:58:40,2.0,Not as described,Customer service resolved my issue quickly.,1.0,True
REV0004098,ORD0011701,CUST003787,PRD00019,2026-06-10 15:51:52,2.0,Would buy again,Packaging was torn but the item is fine.,2.0,True
REV0007547,ORD0049672,CUST016064,PRD00661,2026-03-02 16:51:54,3.0,Damaged on arrival,Rider was polite and the package was sealed.,0.0,True
REV0009163,ORD0012309,CUST003972,PRD01472,2025-07-11 12:04:44,5.0,Exactly what I wanted,Packaging was torn but the item is fine.,3.0,True
REV0014387,ORD0030461,CUST009856,PRD01102,2025-04-28 10:09:22,5.0,Value for money,Customer service resolved my issue quickly.,2.0,True
REV0006557,ORD0001094,CUST000335,PRD01416,2025-08-17 16:16:27,4.0,Value for money,Setup was straightforward and it works well.,1.0,True
REV0002996,ORD0052605,CUST017045,PRD01429,2026-01-16 09:01:39,4.0,Value for money,Setup was straightforward and it works well.,2.0,True
REV0009667,ORD0032370,CUST010477,PRD01412,2026-03-14 17:06:28,4.0,,Stopped working after two weeks of use.,3.0,True
REV0014884,ORD0043126,CUST013967,PRD01056,2025-12-14 23:39:04,,Exactly what I wanted,Customer service resolved my issue quickly.,6.0,True
REV0014966,ORD0050447,CUST016315,PRD01260,2025-12-12 19:02:33,4.0,Damaged on arrival,Stopped working after two weeks of use.,3.0,True
REV0006780,ORD0053646,CUST017370,PRD01018,2026-07-03 03:24:55,3.0,Would buy again,Rider was polite and the package was sealed.,5.0,True
REV0003579,ORD0012573,CUST004048,PRD01110,2026-04-24 13:13:17,3.0,Exactly what I wanted,Packaging was torn but the item is fine.,1.0,True
REV0001513,ORD0056213,CUST018227,PRD01014,2025-04-20 21:05:57,4.0,Damaged on arrival,Packaging was torn but the item is fine.,1.0,True
REV0007498,ORD0005045,CUST001617,PRD01156,2026-02-17 18:19:18,4.0,Delivery was slow,Quality is decent for the price paid.,3.0,True
REV0005925,ORD0017015,CUST005504,PRD01334,2026-02-19 06:49:01,3.0,Not as described,Stopped working after two weeks of use.,2.0,True
REV0000829,ORD0012126,CUST003936,PRD01444,2026-07-26 10:39:58,2.0,Fast delivery,Setup was straightforward and it works well.,4.0,True
REV0013547,ORD0059812,CUST019395,PRD01375,2026-03-04 18:23:25,3.0,Highly recommend,Customer service resolved my issue quickly.,0.0,True
REV0000929,ORD0002368,CUST000749,PRD00768,2025-04-12 17:43:07,4.0,Damaged on arrival,Quality is decent for the price paid.,0.0,True
REV0009672,ORD0009985,CUST003211,PRD00119,2025-04-16 16:18:20,4.0,Damaged on arrival,Packaging was torn but the item is fine.,5.0,True
REV0005640,ORD0015167,CUST004901,PRD00616,2025-05-27 04:12:35,5.0,Fast delivery,"Good value, I have ordered a second one.",1.0,True
REV0015094,ORD0016847,CUST005439,PRD01493,2025-02-25 19:59:08,4.0,Value for money,Rider was polite and the package was sealed.,2.0,True
REV0015271,ORD0046275,CUST014982,PRD00315,2025-01-16 13:23:28,3.0,Very good,Packaging was torn but the item is fine.,1.0,True
REV0006825,ORD0051168,CUST016529,PRD00625,2025-11-18 18:19:16,3.0,Poor packaging,,2.0,True
REV0015626,ORD0020956,CUST006815,PRD00931,2025-12-22 19:54:18,2.0,Value for money,"Good value, I have ordered a second one.",0.0,True
REV0007609,ORD0007248,CUST002326,PRD01389,2025-10-26 15:26:45,4.0,Excellent quality,"Good value, I have ordered a second one.",3.0,True
REV0012030,ORD0046610,CUST015071,PRD00311,2025-12-19 22:30:36,4.0,Would buy again,"Product works as expected, no complaints so far.",4.0,True
REV0006142,ORD0022791,CUST007361,PRD01033,2025-09-19 12:45:43,3.0,Excellent quality,Packaging was torn but the item is fine.,0.0,True
REV0006988,ORD0026085,CUST008437,PRD01201,2026-03-26 13:20:07,5.0,Very good,Quality is decent for the price paid.,2.0,True
REV0002749,ORD0040793,CUST013257,PRD00717,2025-09-16 21:33:56,5.0,Fast delivery,"Good value, I have ordered a second one.",2.0,True
REV0012093,ORD0022403,CUST007224,PRD00386,2026-01-02 18:27:24,4.0,Value for money,Stopped working after two weeks of use.,1.0,True
REV0008942,ORD0042608,CUST013819,PRD00351,2026-05-02 00:40:14,4.0,Would buy again,Colour is slightly different from the pictures.,1.0,True
REV0018555,ORD0030755,CUST009935,PRD00092,2026-01-12 05:20:05,4.0,,"Product works as expected, no complaints so far.",2.0,True
REV0004011,ORD0036360,CUST011812,PRD00935,2026-02-27 20:46:46,5.0,Not as described,Stopped working after two weeks of use.,1.0,True
REV0013954,ORD0044262,CUST014353,PRD00668,2025-06-01 23:52:32,4.0,Very good,Stopped working after two weeks of use.,2.0,True
REV0010710,ORD0029458,CUST009526,PRD00053,2025-12-24 17:15:54,4.0,,"Good value, I have ordered a second one.",2.0,True
REV0012614,ORD0000026,CUST000008,PRD01055,2025-05-31 22:55:15,3.0,Not as described,Quality is decent for the price paid.,0.0,True
REV0015982,ORD0045711,CUST014783,PRD00535,2025-05-13 10:11:20,4.0,Excellent quality,Customer service resolved my issue quickly.,3.0,True
REV0013588,ORD0027606,CUST008934,PRD00116,2026-01-03 20:30:55,3.0,Average,,2.0,True
REV0008240,ORD0034884,CUST011339,PRD00827,2026-02-02 20:04:20,2.0,Excellent quality,Customer service resolved my issue quickly.,0.0,True
REV0017653,ORD0029644,CUST009586,PRD01211,2026-03-04 20:17:48,5.0,Exactly what I wanted,Setup was straightforward and it works well.,2.0,True
REV0016764,ORD0046289,CUST014983,PRD00535,2025-11-30 18:38:05,3.0,Very good,Stopped working after two weeks of use.,4.0,True
REV0001454,ORD0025806,CUST008352,PRD00856,2025-08-05 08:14:52,5.0,Excellent quality,Setup was straightforward and it works well.,3.0,True
REV0002027,ORD0043054,CUST013944,PRD00061,2025-05-26 20:04:00,4.0,Highly recommend,Item arrived later than the estimated date.,1.0,True
REV0005035,ORD0006980,CUST002241,PRD01260,2026-03-28 14:48:23,4.0,Highly recommend,Colour is slightly different from the pictures.,1.0,True
REV0017398,ORD0041722,CUST013551,PRD00800,2025-10-28 21:18:19,4.0,Highly recommend,Rider was polite and the package was sealed.,1.0,True
REV0016298,ORD0058227,CUST018859,PRD01343,2026-06-06 07:27:31,4.0,Would buy again,Customer service resolved my issue quickly.,1.0,True
REV0000410,ORD0021913,CUST007072,PRD00415,2026-03-21 15:23:07,5.0,Fast delivery,Quality is decent for the price paid.,1.0,True
REV0013271,ORD0033758,CUST010953,PRD00119,2026-05-11 15:12:07,4.0,Would buy again,"Product works as expected, no complaints so far.",1.0,True
REV0007597,ORD0015368,CUST004958,PRD00333,2026-07-20 20:47:23,4.0,Would buy again,Colour is slightly different from the pictures.,2.0,True
REV0001397,ORD0043800,CUST014185,PRD00266,2025-08-11 10:13:40,5.0,,Stopped working after two weeks of use.,1.0,True
REV0009621,ORD0015680,CUST005053,PRD00448,2026-03-13 20:02:46,4.0,Not as described,Packaging was torn but the item is fine.,2.0,True
REV0009732,ORD0003203,CUST001022,PRD00841,2026-04-25 16:40:50,3.0,Highly recommend,Stopped working after two weeks of use.,0.0,True
REV0001600,ORD0026465,CUST008577,PRD00720,2026-01-22 12:04:07,4.0,Average,"Good value, I have ordered a second one.",1.0,True
REV0018113,ORD0013763,CUST004439,PRD01075,2026-01-19 19:46:21,4.0,Average,Colour is slightly different from the pictures.,3.0,True
REV0009860,ORD0058151,CUST018843,PRD01154,2026-06-26 12:12:44,5.0,Average,Quality is decent for the price paid.,0.0,True
REV0017065,ORD0007038,CUST002259,PRD00980,2026-05-07 08:27:20,5.0,,Packaging was torn but the item is fine.,1.0,True
REV0013092,ORD0045353,CUST014700,PRD00547,2026-05-08 07:15:47,3.0,Excellent quality,,0.0,True
REV0012026,ORD0055584,CUST018019,PRD00834,2025-06-11 23:16:26,3.0,Would buy again,Quality is decent for the price paid.,2.0,True
REV0006096,ORD0033707,CUST010931,PRD00305,2025-08-07 18:41:57,3.0,Average,Setup was straightforward and it works well.,1.0,True
REV0005095,ORD0017699,CUST005715,PRD01105,2026-04-06 13:40:58,4.0,Fast delivery,"Good value, I have ordered a second one.",2.0,True
REV0006070,ORD0000763,CUST000212,PRD00145,2025-11-18 21:19:40,3.0,Damaged on arrival,Packaging was torn but the item is fine.,2.0,True
REV0012152,ORD0024336,CUST007882,PRD01148,2025-12-20 13:21:24,4.0,Would buy again,Rider was polite and the package was sealed.,3.0,True
REV0013009,ORD0009478,CUST003068,PRD00366,2025-12-19 12:38:33,3.0,Very good,Colour is slightly different from the pictures.,4.0,True
REV0006951,ORD0007932,CUST002548,PRD00210,2025-08-31 05:11:19,5.0,Exactly what I wanted,"Good value, I have ordered a second one.",4.0,True
REV0012335,ORD0011024,CUST003565,PRD00282,2025-10-09 13:46:23,4.0,Fast delivery,Packaging was torn but the item is fine.,2.0,True
REV0013645,ORD0051117,CUST016518,PRD00769,2025-09-04 10:51:27,5.0,Would buy again,"Good value, I have ordered a second one.",0.0,True
REV0005275,ORD0021808,CUST007039,PRD01203,2025-07-22 06:34:56,5.0,Not as described,Stopped working after two weeks of use.,2.0,True
REV0002044,ORD0018359,CUST005933,PRD00882,2026-03-03 10:31:16,2.0,Very good,Quality is decent for the price paid.,1.0,True
REV0010839,ORD0027856,CUST008986,PRD01210,2026-03-11 19:59:41,5.0,Highly recommend,Customer service resolved my issue quickly.,5.0,True
REV0006119,ORD0022340,CUST007207,PRD00017,2025-07-25 12:48:50,5.0,Damaged on arrival,Quality is decent for the price paid.,4.0,True
REV0018331,ORD0057555,CUST018652,PRD01010,2026-06-19 08:27:58,4.0,Not as described,"Product works as expected, no complaints so far.",2.0,True
REV0012369,ORD0049532,CUST016009,PRD00642,2026-01-05 14:29:33,1.0,Excellent quality,Customer service resolved my issue quickly.,1.0,True
REV0014033,ORD0020927,CUST006808,PRD00697,2025-12-01 20:47:07,5.0,Damaged on arrival,"Good value, I have ordered a second one.",3.0,True
REV0015368,ORD0032804,CUST010635,PRD00565,2026-04-12 01:59:39,5.0,Exactly what I wanted,Packaging was torn but the item is fine.,2.0,True
REV0013452,ORD0001220,CUST000368,PRD00269,2025-03-28 19:12:46,4.0,Average,Stopped working after two weeks of use.,1.0,True
REV0007581,ORD0017341,CUST005625,PRD00708,2025-12-20 09:01:22,5.0,Excellent quality,Customer service resolved my issue quickly.,4.0,True
REV0015554,ORD0002588,CUST000838,PRD01172,2026-05-18 19:13:58,4.0,Very good,Quality is decent for the price paid.,1.0,True
REV0015643,ORD0004013,CUST001285,PRD01480,2026-03-05 20:45:58,5.0,Not as described,Packaging was torn but the item is fine.,0.0,True
REV0003049,ORD0040322,CUST013117,PRD00240,2026-03-10 22:33:54,3.0,Poor packaging,Packaging was torn but the item is fine.,4.0,True
REV0001730,ORD0011617,CUST003762,PRD00011,2025-12-18 19:01:38,4.0,Delivery was slow,Item arrived later than the estimated date.,4.0,True
REV0010824,ORD0042556,CUST009125,PRD00378,2026-02-26 08:05:37,5.0,Poor packaging,Stopped working after two weeks of use.,2.0,True
REV0004519,ORD0023554,CUST007615,PRD00685,2025-06-19 22:59:01,3.0,Excellent quality,"Product works as expected, no complaints so far.",1.0,True
REV0004732,ORD0000245,CUST000070,PRD01326,2026-06-30 21:22:00,3.0,Average,Quality is decent for the price paid.,3.0,True
REV0010302,ORD0012236,CUST003957,PRD01015,2026-05-14 22:36:42,4.0,Delivery was slow,Quality is decent for the price paid.,1.0,True
REV0007772,ORD0040848,CUST013280,PRD01057,2026-02-27 23:57:01,2.0,Damaged on arrival,"Good value, I have ordered a second one.",0.0,True
REV0005690,ORD0019759,CUST006440,PRD01459,2025-08-29 14:27:19,5.0,Damaged on arrival,,1.0,True
REV0011424,ORD0060377,CUST019572,PRD00037,2026-01-22 15:46:11,3.0,Would buy again,Colour is slightly different from the pictures.,2.0,True
REV0015995,ORD0052743,CUST017092,PRD00326,2026-03-28 21:17:49,5.0,Delivery was slow,Quality is decent for the price paid.,0.0,True
REV0005490,ORD0044860,CUST014549,PRD00614,2025-05-16 11:05:43,4.0,Excellent quality,Colour is slightly different from the pictures.,2.0,True
REV0002677,ORD0018381,CUST005941,PRD01044,2025-12-28 11:35:15,5.0,Delivery was slow,Stopped working after two weeks of use.,3.0,True
REV0003182,ORD0018384,CUST005941,PRD00049,2025-03-25 01:10:48,3.0,,Quality is decent for the price paid.,2.0,True
REV0015452,ORD0049461,CUST015982,PRD00460,2025-08-29 20:59:14,4.0,Value for money,Customer service resolved my issue quickly.,1.0,True
REV0007225,ORD0025960,CUST008392,PRD00654,2026-06-28 14:45:33,4.0,Damaged on arrival,Packaging was torn but the item is fine.,0.0,True
REV0018209,ORD0021224,CUST006894,PRD01092,2026-07-09 23:41:12,4.0,Exactly what I wanted,"Product works as expected, no complaints so far.",2.0,True
REV0018392,ORD0048487,CUST015667,PRD00262,2025-09-09 06:52:47,4.0,Excellent quality,"Product works as expected, no complaints so far.",0.0,True
REV0014262,ORD0019547,CUST006367,PRD00292,2026-02-23 19:52:13,5.0,Very good,Rider was polite and the package was sealed.,2.0,True
REV0016000,ORD0048961,CUST015820,PRD00616,2025-12-28 20:42:18,5.0,Highly recommend,Rider was polite and the package was sealed.,3.0,True
REV0017898,ORD0014249,CUST004601,PRD00414,2026-01-10 20:42:43,,Would buy again,Item arrived later than the estimated date.,1.0,True
REV0016859,ORD0024389,CUST007892,PRD00929,2026-06-01 21:43:18,4.0,Damaged on arrival,Colour is slightly different from the pictures.,3.0,True
REV0011747,ORD0017730,CUST005723,PRD00989,2026-05-07 18:11:55,3.0,Damaged on arrival,Colour is slightly different from the pictures.,1.0,True
REV0011712,ORD0005565,CUST001806,PRD00614,2026-07-10 15:36:19,5.0,Poor packaging,Setup was straightforward and it works well.,2.0,True
REV0018606,ORD0028348,CUST009162,PRD00516,2026-02-11 22:24:10,2.0,,"Good value, I have ordered a second one.",1.0,True
REV0015044,ORD0011691,CUST003787,PRD00397,2025-10-11 23:40:06,3.0,Fast delivery,Rider was polite and the package was sealed.,1.0,True
